"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"23","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d03","14","417","8","8","0","403","6","0","0","0","0","0","0","0","12"
"24","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d04","14","420","8","8","0","406","6","0","0","0","0","0","0","0","9"
"25","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d05","15","422","9","9","0","407","6","0","0","0","0","0","0","0","11"
"26","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d06","15","418","9","9","0","403","6","0","0","0","0","0","0","0","11"
"27","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d07","15","417","8","8","0","402","7","0","0","0","0","0","0","0","9"
"28","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d08","16","423","8","8","0","407","8","0","0","0","0","0","0","0","7"
"29","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Patients","adm_sym_d01_d09","18","423","11","11","0","405","7","0","0","0","0","0","0","0","9"
"30","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"32","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"33","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d01","3","236","2","2","0","233","1","0","0","0","0","0","0","0","5"
"34","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d02","3","237","3","3","0","234","0","0","0","0","0","0","0","0","10"
"35","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d03","3","238","1","1","0","235","2","0","0","0","0","0","0","0","1"
"36","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d04","4","239","3","3","0","235","1","0","0","0","0","0","0","0","8"
"37","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d05","5","239","2","2","0","234","3","0","0","0","0","0","0","0","3"
"38","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d06","5","239","3","3","0","234","2","0","0","0","0","0","0","0","4"
"39","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d07","5","239","3","3","0","234","2","0","0","0","0","0","0","0","4"
"40","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d08","6","239","3","3","0","233","3","0","0","0","0","0","0","0","5"
"41","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","d09","6","239","2","2","0","233","4","0","0","0","0","0","0","0","3"
"42","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01","15","349","9","9","0","334","6","0","0","0","0","0","0","0","7"
"43","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d02","15","350","10","10","0","335","5","0","0","0","0","0","0","0","12"
"44","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d03","15","351","8","8","0","336","7","0","0","0","0","0","0","0","6"
"45","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d04","16","352","10","10","0","336","6","0","0","0","0","0","0","0","11"
"46","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d05","17","352","9","9","0","335","8","0","0","0","0","0","0","0","6"
"47","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d06","17","352","10","10","0","335","7","0","0","0","0","0","0","0","6"
"48","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d07","17","352","10","10","0","335","7","0","0","0","0","0","0","0","6"
"49","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d08","18","352","10","10","0","334","8","0","0","0","0","0","0","0","9"
"50","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d09","18","352","9","9","0","334","9","0","0","0","0","0","0","0","6"
"51","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d02","18","586","12","12","0","568","6","0","0","0","0","0","0","0","12"
"52","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d03","18","587","10","10","0","569","8","0","0","0","0","0","0","0","7"
"53","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d04","19","588","12","12","0","569","7","0","0","0","0","0","0","0","12"
"54","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d05","20","588","11","11","0","568","9","0","0","0","0","0","0","0","7"
"55","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d06","20","588","12","12","0","568","8","0","0","0","0","0","0","0","7"
"56","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d07","20","588","12","12","0","568","8","0","0","0","0","0","0","0","7"
"57","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d08","21","588","12","12","0","567","9","0","0","0","0","0","0","0","10"
"58","0.20.2","1","2","4","26","4","2","20","1","77","PCR","Staff","adm_sym_d01_d09","21","588","11","11","0","567","10","0","0","0","0","0","0","0","7"
"59","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"61","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"62","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d01","4","387","2","2","0","383","2","0","0","0","0","0","0","0","9"
"63","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d02","4","389","3","3","0","385","1","0","0","0","0","0","0","0","12"
"64","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d03","4","391","4","4","0","387","0","0","0","0","0","0","0","0","16"
"65","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d04","5","395","3","3","0","390","2","0","0","0","0","0","0","0","9"
"66","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d05","7","397","6","6","0","390","1","0","0","0","0","0","0","0","14"
"67","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d06","7","393","6","6","0","386","1","0","0","0","0","0","0","0","14"
"68","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d07","7","392","5","5","0","385","2","0","0","0","0","0","0","0","9"
"69","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d08","9","398","6","6","0","389","3","0","0","0","0","0","0","0","10"
"70","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","d09","11","398","6","6","0","387","5","0","0","0","0","0","0","0","5"
"71","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01","16","500","9","9","0","484","7","0","0","0","0","0","0","0","12"
"72","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d02","16","502","10","10","0","486","6","0","0","0","0","0","0","0","17"
"73","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d03","16","504","11","11","0","488","5","0","0","0","0","0","0","0","18"
"74","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d04","17","508","10","10","0","491","7","0","0","0","0","0","0","0","14"
"75","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d05","19","510","13","13","0","491","6","0","0","0","0","0","0","0","14"
"76","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d06","19","506","13","13","0","487","6","0","0","0","0","0","0","0","16"
"77","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d07","19","505","12","12","0","486","7","0","0","0","0","0","0","0","9"
"78","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d08","21","511","13","13","0","490","8","0","0","0","0","0","0","0","10"
"79","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d09","23","511","13","13","0","488","10","0","0","0","0","0","0","0","7"
"80","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d02","20","889","12","12","0","869","8","0","0","0","0","0","0","0","18"
"81","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d03","20","891","13","13","0","871","7","0","0","0","0","0","0","0","18"
"82","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d04","21","895","12","12","0","874","9","0","0","0","0","0","0","0","15"
"83","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d05","23","897","15","15","0","874","8","0","0","0","0","0","0","0","15"
"84","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d06","23","893","15","15","0","870","8","0","0","0","0","0","0","0","17"
"85","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d07","23","892","14","14","0","869","9","0","0","0","0","0","0","0","15"
"86","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d08","25","898","15","15","0","873","10","0","0","0","0","0","0","0","13"
"87","0.20.2","1","2","4","26","4","2","20","1","77","PCR","All","adm_sym_d01_d09","27","898","15","15","0","871","12","0","0","0","0","0","0","0","13"
"88","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"90","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"91","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","0","0","0","150","1","0"
"92","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","6"
"93","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"94","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d04","0","0","0","0","0","0","0","1","156","1","1","0","155","0","6"
"95","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d05","0","0","0","0","0","0","0","2","158","1","1","0","156","1","3"
"96","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d06","0","0","0","0","0","0","0","2","154","2","2","0","152","0","5"
"97","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d07","0","0","0","0","0","0","0","2","153","2","2","0","151","0","5"
"98","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d08","0","0","0","0","0","0","0","3","159","1","1","0","156","2","1"
"99","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","d09","0","0","0","0","0","0","0","5","159","4","4","0","154","1","3"
"100","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01","12","113","7","7","0","101","5","1","151","0","0","0","150","1","6"
"101","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d02","12","113","7","7","0","101","5","1","152","1","1","0","151","0","12"
"102","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d03","12","113","7","7","0","101","5","1","153","0","0","0","152","1","6"
"103","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d04","12","113","7","7","0","101","5","1","156","1","1","0","155","0","12"
"104","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d05","12","113","7","7","0","101","5","2","158","1","1","0","156","1","9"
"105","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d06","12","113","7","7","0","101","5","2","154","2","2","0","152","0","11"
"106","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d07","12","113","7","7","0","101","5","2","153","2","2","0","151","0","11"
"107","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d08","12","113","7","7","0","101","5","3","159","1","1","0","156","2","7"
"108","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d09","12","113","7","7","0","101","5","5","159","4","4","0","154","1","9"
"109","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d02","12","113","7","7","0","101","5","2","303","1","1","0","301","1","12"
"110","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d03","12","113","7","7","0","101","5","2","304","0","0","0","302","2","6"
"111","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d04","12","113","7","7","0","101","5","2","307","1","1","0","305","1","12"
"112","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d05","12","113","7","7","0","101","5","3","309","1","1","0","306","2","9"
"113","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d06","12","113","7","7","0","101","5","3","305","2","2","0","302","1","11"
"114","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d07","12","113","7","7","0","101","5","3","304","2","2","0","301","1","11"
"115","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d08","12","113","7","7","0","101","5","4","310","1","1","0","306","3","7"
"116","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Patients","adm_sym_d01_d09","12","113","7","7","0","101","5","6","310","4","4","0","304","2","9"
"117","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"119","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"120","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","2","2","0","233","1","6"
"121","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","2","2","0","234","1","5"
"122","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d03","0","0","0","0","0","0","0","3","238","1","1","0","235","2","5"
"123","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d04","0","0","0","0","0","0","0","4","239","2","2","0","235","2","3"
"124","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d05","0","0","0","0","0","0","0","5","239","3","3","0","234","2","8"
"125","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d06","0","0","0","0","0","0","0","5","239","1","1","0","234","4","5"
"126","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d07","0","0","0","0","0","0","0","5","239","2","2","0","234","3","3"
"127","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d08","0","0","0","0","0","0","0","6","239","4","4","0","233","2","10"
"128","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","d09","0","0","0","0","0","0","0","6","239","3","3","0","233","3","4"
"129","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01","12","113","7","7","0","101","5","3","236","2","2","0","233","1","11"
"130","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d02","12","113","7","7","0","101","5","3","237","2","2","0","234","1","7"
"131","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d03","12","113","7","7","0","101","5","3","238","1","1","0","235","2","11"
"132","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d04","12","113","7","7","0","101","5","4","239","2","2","0","235","2","6"
"133","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d05","12","113","7","7","0","101","5","5","239","3","3","0","234","2","11"
"134","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d06","12","113","7","7","0","101","5","5","239","1","1","0","234","4","11"
"135","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d07","12","113","7","7","0","101","5","5","239","2","2","0","234","3","6"
"136","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d08","12","113","7","7","0","101","5","6","239","4","4","0","233","2","13"
"137","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d09","12","113","7","7","0","101","5","6","239","3","3","0","233","3","8"
"138","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d02","12","113","7","7","0","101","5","6","473","4","4","0","467","2","12"
"139","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d03","12","113","7","7","0","101","5","6","474","3","3","0","468","3","11"
"140","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d04","12","113","7","7","0","101","5","7","475","4","4","0","468","3","11"
"141","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d05","12","113","7","7","0","101","5","8","475","5","5","0","467","3","11"
"142","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d06","12","113","7","7","0","101","5","8","475","3","3","0","467","5","11"
"143","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d07","12","113","7","7","0","101","5","8","475","4","4","0","467","4","11"
"144","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d08","12","113","7","7","0","101","5","9","475","6","6","0","466","3","13"
"145","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","Staff","adm_sym_d01_d09","12","113","7","7","0","101","5","9","475","5","5","0","466","4","13"
"146","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"148","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"149","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d01","0","0","0","0","0","0","0","4","387","1","1","0","383","3","1"
"150","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d02","0","0","0","0","0","0","0","4","389","1","1","0","385","3","1"
"151","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d03","0","0","0","0","0","0","0","4","391","2","2","0","387","2","7"
"152","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d04","0","0","0","0","0","0","0","5","395","2","2","0","390","3","3"
"153","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d05","0","0","0","0","0","0","0","7","397","2","2","0","390","5","3"
"154","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d06","0","0","0","0","0","0","0","7","393","3","3","0","386","4","9"
"155","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d07","0","0","0","0","0","0","0","7","392","5","5","0","385","2","11"
"156","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d08","0","0","0","0","0","0","0","9","398","5","5","0","389","4","9"
"157","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","d09","0","0","0","0","0","0","0","11","398","5","5","0","387","6","6"
"158","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01","12","113","7","7","0","101","5","4","387","1","1","0","383","3","6"
"159","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d02","12","113","7","7","0","101","5","4","389","1","1","0","385","3","6"
"160","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d03","12","113","7","7","0","101","5","4","391","2","2","0","387","2","12"
"161","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d04","12","113","7","7","0","101","5","5","395","2","2","0","390","3","6"
"162","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d05","12","113","7","7","0","101","5","7","397","2","2","0","390","5","6"
"163","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d06","12","113","7","7","0","101","5","7","393","3","3","0","386","4","13"
"164","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d07","12","113","7","7","0","101","5","7","392","5","5","0","385","2","13"
"165","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d08","12","113","7","7","0","101","5","9","398","5","5","0","389","4","12"
"166","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d09","12","113","7","7","0","101","5","11","398","5","5","0","387","6","9"
"167","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d02","12","113","7","7","0","101","5","8","776","2","2","0","768","6","6"
"168","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d03","12","113","7","7","0","101","5","8","778","3","3","0","770","5","12"
"169","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d04","12","113","7","7","0","101","5","9","782","3","3","0","773","6","6"
"170","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d05","12","113","7","7","0","101","5","11","784","3","3","0","773","8","6"
"171","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d06","12","113","7","7","0","101","5","11","780","4","4","0","769","7","13"
"172","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d07","12","113","7","7","0","101","5","11","779","6","6","0","768","5","13"
"173","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d08","12","113","7","7","0","101","5","13","785","6","6","0","772","7","12"
"174","0.20.2","1","2","4","26","4","2","20","1","77","RDT1","All","adm_sym_d01_d09","12","113","7","7","0","101","5","15","785","6","6","0","770","9","9"
"175","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","sym","12","77","7","7","0","65","5","0","0","0","0","0","0","0","6"
"177","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","adm_sym","12","113","7","7","0","101","5","0","0","0","0","0","0","0","6"
"178","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","6"
"179","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","6"
"180","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"181","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d04","0","0","0","0","0","0","0","1","156","0","0","0","155","1","0"
"182","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d05","0","0","0","0","0","0","0","2","158","1","1","0","156","1","3"
"183","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d06","0","0","0","0","0","0","0","2","154","1","1","0","152","1","3"
"184","0.20.2","1","2","4","26","4","2","20","1","77","RDT2","Patients","d07","0","0","0","0","0","0","0","2","153","1","1","0","151","1","2"
