"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"19","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d07","10","257","7","7","0","247","3","0","0","0","0","0","0","0","10"
"20","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d08","10","263","9","9","0","253","1","0","0","0","0","0","0","0","10"
"21","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d09","10","263","8","8","0","253","2","0","0","0","0","0","0","0","10"
"22","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d02","9","407","8","8","0","398","1","0","0","0","0","0","0","0","10"
"23","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d03","9","408","8","8","0","399","1","0","0","0","0","0","0","0","10"
"24","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d04","9","411","8","8","0","402","1","0","0","0","0","0","0","0","10"
"25","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d05","9","413","7","7","0","404","2","0","0","0","0","0","0","0","10"
"26","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d06","10","409","9","9","0","399","1","0","0","0","0","0","0","0","10"
"27","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d07","11","408","8","8","0","397","3","0","0","0","0","0","0","0","10"
"28","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d08","11","414","10","10","0","403","1","0","0","0","0","0","0","0","10"
"29","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Patients","adm_sym_d01_d09","11","414","9","9","0","403","2","0","0","0","0","0","0","0","10"
"30","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"32","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"33","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d01","3","236","2","2","0","233","1","0","0","0","0","0","0","0","0"
"34","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d02","3","237","3","3","0","234","0","0","0","0","0","0","0","0","0"
"35","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d03","6","238","3","3","0","232","3","0","0","0","0","0","0","0","0"
"36","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d04","6","239","4","4","0","233","2","0","0","0","0","0","0","0","0"
"37","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d05","6","239","4","4","0","233","2","0","0","0","0","0","0","0","0"
"38","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d06","6","239","5","5","0","233","1","0","0","0","0","0","0","0","0"
"39","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d07","6","239","2","2","0","233","4","0","0","0","0","0","0","0","0"
"40","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d08","6","239","2","2","0","233","4","0","0","0","0","0","0","0","0"
"41","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","d09","5","239","3","3","0","234","2","0","0","0","0","0","0","0","0"
"42","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01","10","340","8","8","0","330","2","0","0","0","0","0","0","0","10"
"43","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d02","10","341","9","9","0","331","1","0","0","0","0","0","0","0","10"
"44","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d03","13","342","9","9","0","329","4","0","0","0","0","0","0","0","10"
"45","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d04","13","343","10","10","0","330","3","0","0","0","0","0","0","0","10"
"46","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d05","13","343","10","10","0","330","3","0","0","0","0","0","0","0","10"
"47","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d06","13","343","11","11","0","330","2","0","0","0","0","0","0","0","10"
"48","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d07","13","343","8","8","0","330","5","0","0","0","0","0","0","0","10"
"49","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d08","13","343","8","8","0","330","5","0","0","0","0","0","0","0","10"
"50","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d09","12","343","9","9","0","331","3","0","0","0","0","0","0","0","10"
"51","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d02","13","577","11","11","0","564","2","0","0","0","0","0","0","0","10"
"52","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d03","16","578","11","11","0","562","5","0","0","0","0","0","0","0","10"
"53","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d04","16","579","12","12","0","563","4","0","0","0","0","0","0","0","10"
"54","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d05","16","579","12","12","0","563","4","0","0","0","0","0","0","0","10"
"55","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d06","16","579","13","13","0","563","3","0","0","0","0","0","0","0","10"
"56","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d07","16","579","10","10","0","563","6","0","0","0","0","0","0","0","10"
"57","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d08","16","579","10","10","0","563","6","0","0","0","0","0","0","0","10"
"58","0.20.2","1","2","1","16","4","2","10","1","68","PCR","Staff","adm_sym_d01_d09","15","579","11","11","0","564","4","0","0","0","0","0","0","0","10"
"59","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"61","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"62","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d01","4","387","4","4","0","383","0","0","0","0","0","0","0","0","10"
"63","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d02","4","389","3","3","0","385","1","0","0","0","0","0","0","0","4"
"64","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d03","7","391","5","5","0","384","2","0","0","0","0","0","0","0","9"
"65","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d04","7","395","5","5","0","388","2","0","0","0","0","0","0","0","9"
"66","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d05","7","397","6","6","0","390","1","0","0","0","0","0","0","0","0"
"67","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d06","8","393","7","7","0","385","1","0","0","0","0","0","0","0","4"
"68","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d07","9","392","6","6","0","383","3","0","0","0","0","0","0","0","7"
"69","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d08","9","398","5","5","0","389","4","0","0","0","0","0","0","0","7"
"70","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","d09","8","398","5","5","0","390","3","0","0","0","0","0","0","0","0"
"71","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01","11","491","10","10","0","480","1","0","0","0","0","0","0","0","10"
"72","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d02","11","493","9","9","0","482","2","0","0","0","0","0","0","0","10"
"73","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d03","14","495","11","11","0","481","3","0","0","0","0","0","0","0","10"
"74","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d04","14","499","11","11","0","485","3","0","0","0","0","0","0","0","10"
"75","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d05","14","501","12","12","0","487","2","0","0","0","0","0","0","0","10"
"76","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d06","15","497","13","13","0","482","2","0","0","0","0","0","0","0","10"
"77","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d07","16","496","12","12","0","480","4","0","0","0","0","0","0","0","10"
"78","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d08","16","502","11","11","0","486","5","0","0","0","0","0","0","0","10"
"79","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d09","15","502","11","11","0","487","4","0","0","0","0","0","0","0","10"
"80","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d02","15","880","13","13","0","865","2","0","0","0","0","0","0","0","10"
"81","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d03","18","882","15","15","0","864","3","0","0","0","0","0","0","0","10"
"82","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d04","18","886","15","15","0","868","3","0","0","0","0","0","0","0","10"
"83","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d05","18","888","16","16","0","870","2","0","0","0","0","0","0","0","10"
"84","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d06","19","884","17","17","0","865","2","0","0","0","0","0","0","0","10"
"85","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d07","20","883","16","16","0","863","4","0","0","0","0","0","0","0","10"
"86","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d08","20","889","15","15","0","869","5","0","0","0","0","0","0","0","10"
"87","0.20.2","1","2","1","16","4","2","10","1","68","PCR","All","adm_sym_d01_d09","19","889","15","15","0","870","4","0","0","0","0","0","0","0","10"
"88","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"90","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"91","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","10"
"92","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"93","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"94","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d04","0","0","0","0","0","0","0","1","156","0","0","0","155","1","0"
"95","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d05","0","0","0","0","0","0","0","1","158","0","0","0","157","1","0"
"96","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d06","0","0","0","0","0","0","0","2","154","1","1","0","152","1","4"
"97","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d07","0","0","0","0","0","0","0","3","153","3","3","0","150","0","7"
"98","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d08","0","0","0","0","0","0","0","3","159","0","0","0","156","3","0"
"99","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","d09","0","0","0","0","0","0","0","3","159","1","1","0","156","2","0"
"100","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01","7","104","6","6","0","97","1","1","151","1","1","0","150","0","10"
"101","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d02","7","104","6","6","0","97","1","1","152","0","0","0","151","1","10"
"102","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d03","7","104","6","6","0","97","1","1","153","0","0","0","152","1","10"
"103","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d04","7","104","6","6","0","97","1","1","156","0","0","0","155","1","10"
"104","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d05","7","104","6","6","0","97","1","1","158","0","0","0","157","1","10"
"105","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d06","7","104","6","6","0","97","1","2","154","1","1","0","152","1","10"
"106","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d07","7","104","6","6","0","97","1","3","153","3","3","0","150","0","10"
"107","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d08","7","104","6","6","0","97","1","3","159","0","0","0","156","3","10"
"108","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d09","7","104","6","6","0","97","1","3","159","1","1","0","156","2","10"
"109","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d02","7","104","6","6","0","97","1","2","303","1","1","0","301","1","10"
"110","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d03","7","104","6","6","0","97","1","2","304","1","1","0","302","1","10"
"111","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d04","7","104","6","6","0","97","1","2","307","1","1","0","305","1","10"
"112","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d05","7","104","6","6","0","97","1","2","309","1","1","0","307","1","10"
"113","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d06","7","104","6","6","0","97","1","3","305","2","2","0","302","1","10"
"114","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d07","7","104","6","6","0","97","1","4","304","4","4","0","300","0","10"
"115","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d08","7","104","6","6","0","97","1","4","310","1","1","0","306","3","10"
"116","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Patients","adm_sym_d01_d09","7","104","6","6","0","97","1","4","310","2","2","0","306","2","10"
"117","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"119","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"120","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","0","0","0","233","3","0"
"121","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","3","3","0","234","0","0"
"122","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d03","0","0","0","0","0","0","0","6","238","5","5","0","232","1","5"
"123","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d04","0","0","0","0","0","0","0","6","239","5","5","0","233","1","5"
"124","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d05","0","0","0","0","0","0","0","6","239","3","3","0","233","3","0"
"125","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d06","0","0","0","0","0","0","0","6","239","2","2","0","233","4","0"
"126","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d07","0","0","0","0","0","0","0","6","239","3","3","0","233","3","0"
"127","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d08","0","0","0","0","0","0","0","6","239","3","3","0","233","3","0"
"128","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","d09","0","0","0","0","0","0","0","5","239","2","2","0","234","3","0"
"129","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01","7","104","6","6","0","97","1","3","236","0","0","0","233","3","10"
"130","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d02","7","104","6","6","0","97","1","3","237","3","3","0","234","0","10"
"131","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d03","7","104","6","6","0","97","1","6","238","5","5","0","232","1","10"
"132","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d04","7","104","6","6","0","97","1","6","239","5","5","0","233","1","10"
"133","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d05","7","104","6","6","0","97","1","6","239","3","3","0","233","3","10"
"134","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d06","7","104","6","6","0","97","1","6","239","2","2","0","233","4","10"
"135","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d07","7","104","6","6","0","97","1","6","239","3","3","0","233","3","10"
"136","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d08","7","104","6","6","0","97","1","6","239","3","3","0","233","3","10"
"137","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d09","7","104","6","6","0","97","1","5","239","2","2","0","234","3","10"
"138","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d02","7","104","6","6","0","97","1","6","473","3","3","0","467","3","10"
"139","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d03","7","104","6","6","0","97","1","9","474","5","5","0","465","4","10"
"140","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d04","7","104","6","6","0","97","1","9","475","5","5","0","466","4","10"
"141","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d05","7","104","6","6","0","97","1","9","475","3","3","0","466","6","10"
"142","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d06","7","104","6","6","0","97","1","9","475","2","2","0","466","7","10"
"143","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d07","7","104","6","6","0","97","1","9","475","3","3","0","466","6","10"
"144","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d08","7","104","6","6","0","97","1","9","475","3","3","0","466","6","10"
"145","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","Staff","adm_sym_d01_d09","7","104","6","6","0","97","1","8","475","2","2","0","467","6","10"
"146","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"148","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"149","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d01","0","0","0","0","0","0","0","4","387","2","2","0","383","2","0"
"150","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d02","0","0","0","0","0","0","0","4","389","2","2","0","385","2","10"
"151","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d03","0","0","0","0","0","0","0","7","391","3","3","0","384","4","9"
"152","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d04","0","0","0","0","0","0","0","7","395","4","4","0","388","3","4"
"153","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d05","0","0","0","0","0","0","0","7","397","3","3","0","390","4","5"
"154","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d06","0","0","0","0","0","0","0","8","393","7","7","0","385","1","4"
"155","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d07","0","0","0","0","0","0","0","9","392","5","5","0","383","4","4"
"156","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d08","0","0","0","0","0","0","0","9","398","4","4","0","389","5","3"
"157","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","d09","0","0","0","0","0","0","0","8","398","1","1","0","390","7","0"
"158","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01","7","104","6","6","0","97","1","4","387","2","2","0","383","2","10"
"159","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d02","7","104","6","6","0","97","1","4","389","2","2","0","385","2","10"
"160","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d03","7","104","6","6","0","97","1","7","391","3","3","0","384","4","10"
"161","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d04","7","104","6","6","0","97","1","7","395","4","4","0","388","3","10"
"162","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d05","7","104","6","6","0","97","1","7","397","3","3","0","390","4","10"
"163","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d06","7","104","6","6","0","97","1","8","393","7","7","0","385","1","10"
"164","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d07","7","104","6","6","0","97","1","9","392","5","5","0","383","4","10"
"165","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d08","7","104","6","6","0","97","1","9","398","4","4","0","389","5","10"
"166","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d09","7","104","6","6","0","97","1","8","398","1","1","0","390","7","10"
"167","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d02","7","104","6","6","0","97","1","8","776","4","4","0","768","4","10"
"168","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d03","7","104","6","6","0","97","1","11","778","5","5","0","767","6","10"
"169","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d04","7","104","6","6","0","97","1","11","782","6","6","0","771","5","10"
"170","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d05","7","104","6","6","0","97","1","11","784","5","5","0","773","6","10"
"171","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d06","7","104","6","6","0","97","1","12","780","9","9","0","768","3","10"
"172","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d07","7","104","6","6","0","97","1","13","779","7","7","0","766","6","10"
"173","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d08","7","104","6","6","0","97","1","13","785","6","6","0","772","7","10"
"174","0.20.2","1","2","1","16","4","2","10","1","68","RDT1","All","adm_sym_d01_d09","7","104","6","6","0","97","1","12","785","3","3","0","773","9","10"
"175","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","sym","7","68","6","6","0","61","1","0","0","0","0","0","0","0","10"
"177","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","adm_sym","7","104","6","6","0","97","1","0","0","0","0","0","0","0","10"
"178","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","10"
"179","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","10"
"180","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","1","1","0","152","0","4"
"181","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d04","0","0","0","0","0","0","0","1","156","1","1","0","155","0","4"
"182","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d05","0","0","0","0","0","0","0","1","158","1","1","0","157","0","4"
"183","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d06","0","0","0","0","0","0","0","2","154","1","1","0","152","1","4"
"184","0.20.2","1","2","1","16","4","2","10","1","68","RDT2","Patients","d07","0","0","0","0","0","0","0","3","153","1","1","0","150","2","4"
