"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"24691","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","d09","0","0","0","0","0","0","0","12","398","12","12","0","386","0","5"
"24692","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01","8","106","8","8","0","98","0","4","387","4","4","0","383","0","12"
"24693","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d02","8","106","8","8","0","98","0","4","389","4","4","0","385","0","12"
"24694","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d03","8","106","8","8","0","98","0","5","391","5","5","0","386","0","12"
"24695","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d04","8","106","8","8","0","98","0","5","395","5","5","0","390","0","12"
"24696","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d05","8","106","8","8","0","98","0","6","397","6","6","0","391","0","12"
"24697","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d06","8","106","8","8","0","98","0","7","393","7","7","0","386","0","12"
"24698","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d07","8","106","8","8","0","98","0","11","392","11","11","0","381","0","12"
"24699","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d08","8","106","8","8","0","98","0","11","398","11","11","0","387","0","12"
"24700","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d09","8","106","8","8","0","98","0","12","398","12","12","0","386","0","12"
