"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"11","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","d08","2","159","2","2","0","157","0","0","0","0","0","0","0","0","0"
"12","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","d09","2","159","2","2","0","157","0","0","0","0","0","0","0","0","0"
"13","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01","5","253","5","5","0","248","0","0","0","0","0","0","0","0","2"
"14","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d02","5","254","5","5","0","249","0","0","0","0","0","0","0","0","2"
"15","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d03","5","255","5","5","0","250","0","0","0","0","0","0","0","0","2"
"16","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d04","5","258","5","5","0","253","0","0","0","0","0","0","0","0","2"
"17","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d05","5","260","5","5","0","255","0","0","0","0","0","0","0","0","2"
"18","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d06","5","256","5","5","0","251","0","0","0","0","0","0","0","0","1"
"19","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d07","6","255","6","6","0","249","0","0","0","0","0","0","0","0","1"
"20","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d08","6","261","6","6","0","255","0","0","0","0","0","0","0","0","1"
"21","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d09","6","261","6","6","0","255","0","0","0","0","0","0","0","0","1"
"22","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d02","6","405","6","6","0","399","0","0","0","0","0","0","0","0","2"
"23","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d03","6","406","6","6","0","400","0","0","0","0","0","0","0","0","2"
"24","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d04","6","409","6","6","0","403","0","0","0","0","0","0","0","0","2"
"25","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d05","6","411","6","6","0","405","0","0","0","0","0","0","0","0","2"
"26","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d06","6","407","6","6","0","401","0","0","0","0","0","0","0","0","2"
"27","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d07","7","406","7","7","0","399","0","0","0","0","0","0","0","0","2"
"28","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d08","7","412","7","7","0","405","0","0","0","0","0","0","0","0","2"
"29","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Patients","adm_sym_d01_d09","7","412","7","7","0","405","0","0","0","0","0","0","0","0","2"
"30","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"32","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"33","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d01","3","236","3","3","0","233","0","0","0","0","0","0","0","0","1"
"34","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d02","3","237","3","3","0","234","0","0","0","0","0","0","0","0","1"
"35","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d03","3","238","3","3","0","235","0","0","0","0","0","0","0","0","1"
"36","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d04","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"37","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d05","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"38","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d06","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"39","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d07","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"40","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d08","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"41","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","d09","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"42","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01","7","338","7","7","0","331","0","0","0","0","0","0","0","0","1"
"43","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d02","7","339","7","7","0","332","0","0","0","0","0","0","0","0","1"
"44","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d03","7","340","7","7","0","333","0","0","0","0","0","0","0","0","1"
"45","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d04","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"46","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d05","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"47","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d06","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"48","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d07","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"49","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d08","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"50","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d09","8","341","8","8","0","333","0","0","0","0","0","0","0","0","1"
"51","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d02","10","575","10","10","0","565","0","0","0","0","0","0","0","0","1"
"52","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d03","10","576","10","10","0","566","0","0","0","0","0","0","0","0","1"
"53","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d04","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"54","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d05","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"55","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d06","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"56","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d07","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"57","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d08","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"58","0.50.5","2","2","4","7","4","1","2","1","66","PCR","Staff","adm_sym_d01_d09","11","577","11","11","0","566","0","0","0","0","0","0","0","0","1"
"59","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"61","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"62","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d01","4","387","4","4","0","383","0","0","0","0","0","0","0","0","2"
"63","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d02","4","389","4","4","0","385","0","0","0","0","0","0","0","0","2"
"64","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d03","4","391","4","4","0","387","0","0","0","0","0","0","0","0","2"
"65","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d04","5","395","5","5","0","390","0","0","0","0","0","0","0","0","2"
"66","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d05","5","397","5","5","0","392","0","0","0","0","0","0","0","0","2"
"67","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d06","5","393","5","5","0","388","0","0","0","0","0","0","0","0","1"
"68","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d07","6","392","6","6","0","386","0","0","0","0","0","0","0","0","1"
"69","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d08","6","398","6","6","0","392","0","0","0","0","0","0","0","0","1"
"70","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","d09","6","398","6","6","0","392","0","0","0","0","0","0","0","0","1"
"71","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01","8","489","8","8","0","481","0","0","0","0","0","0","0","0","2"
"72","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d02","8","491","8","8","0","483","0","0","0","0","0","0","0","0","2"
"73","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d03","8","493","8","8","0","485","0","0","0","0","0","0","0","0","2"
"74","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d04","9","497","9","9","0","488","0","0","0","0","0","0","0","0","2"
"75","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d05","9","499","9","9","0","490","0","0","0","0","0","0","0","0","2"
"76","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d06","9","495","9","9","0","486","0","0","0","0","0","0","0","0","1"
"77","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d07","10","494","10","10","0","484","0","0","0","0","0","0","0","0","1"
"78","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d08","10","500","10","10","0","490","0","0","0","0","0","0","0","0","1"
"79","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d09","10","500","10","10","0","490","0","0","0","0","0","0","0","0","1"
"80","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d02","12","878","12","12","0","866","0","0","0","0","0","0","0","0","2"
"81","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d03","12","880","12","12","0","868","0","0","0","0","0","0","0","0","2"
"82","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d04","13","884","13","13","0","871","0","0","0","0","0","0","0","0","2"
"83","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d05","13","886","13","13","0","873","0","0","0","0","0","0","0","0","2"
"84","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d06","13","882","13","13","0","869","0","0","0","0","0","0","0","0","2"
"85","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d07","14","881","14","14","0","867","0","0","0","0","0","0","0","0","2"
"86","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d08","14","887","14","14","0","873","0","0","0","0","0","0","0","0","2"
"87","0.50.5","2","2","4","7","4","1","2","1","66","PCR","All","adm_sym_d01_d09","14","887","14","14","0","873","0","0","0","0","0","0","0","0","2"
"88","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"90","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"91","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","1"
"92","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","1"
"93","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","1","1","0","152","0","1"
"94","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d04","0","0","0","0","0","0","0","1","156","1","1","0","155","0","1"
"95","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d05","0","0","0","0","0","0","0","1","158","1","1","0","157","0","1"
"96","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d06","0","0","0","0","0","0","0","1","154","1","1","0","153","0","1"
"97","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d07","0","0","0","0","0","0","0","2","153","2","2","0","151","0","0"
"98","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d08","0","0","0","0","0","0","0","2","159","2","2","0","157","0","0"
"99","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","d09","0","0","0","0","0","0","0","2","159","2","2","0","157","0","0"
"100","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01","4","102","4","4","0","98","0","1","151","1","1","0","150","0","2"
"101","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d02","4","102","4","4","0","98","0","1","152","1","1","0","151","0","2"
"102","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d03","4","102","4","4","0","98","0","1","153","1","1","0","152","0","2"
"103","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d04","4","102","4","4","0","98","0","1","156","1","1","0","155","0","2"
"104","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d05","4","102","4","4","0","98","0","1","158","1","1","0","157","0","2"
"105","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d06","4","102","4","4","0","98","0","1","154","1","1","0","153","0","2"
"106","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d07","4","102","4","4","0","98","0","2","153","2","2","0","151","0","1"
"107","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d08","4","102","4","4","0","98","0","2","159","2","2","0","157","0","1"
"108","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d09","4","102","4","4","0","98","0","2","159","2","2","0","157","0","1"
"109","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d02","4","102","4","4","0","98","0","2","303","2","2","0","301","0","2"
"110","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d03","4","102","4","4","0","98","0","2","304","2","2","0","302","0","2"
"111","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d04","4","102","4","4","0","98","0","2","307","2","2","0","305","0","2"
"112","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d05","4","102","4","4","0","98","0","2","309","2","2","0","307","0","2"
"113","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d06","4","102","4","4","0","98","0","2","305","2","2","0","303","0","2"
"114","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d07","4","102","4","4","0","98","0","3","304","3","3","0","301","0","2"
"115","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d08","4","102","4","4","0","98","0","3","310","3","3","0","307","0","2"
"116","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Patients","adm_sym_d01_d09","4","102","4","4","0","98","0","3","310","3","3","0","307","0","2"
"117","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"119","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"120","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","3","3","0","233","0","1"
"121","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","3","3","0","234","0","1"
"122","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d03","0","0","0","0","0","0","0","3","238","3","3","0","235","0","1"
"123","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d04","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"124","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d05","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"125","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d06","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"126","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d07","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"127","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d08","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"128","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","d09","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"129","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01","4","102","4","4","0","98","0","3","236","3","3","0","233","0","1"
"130","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d02","4","102","4","4","0","98","0","3","237","3","3","0","234","0","1"
"131","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d03","4","102","4","4","0","98","0","3","238","3","3","0","235","0","1"
"132","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d04","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"133","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d05","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"134","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d06","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"135","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d07","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"136","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d08","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"137","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d09","4","102","4","4","0","98","0","4","239","4","4","0","235","0","1"
"138","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d02","4","102","4","4","0","98","0","6","473","6","6","0","467","0","1"
"139","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d03","4","102","4","4","0","98","0","6","474","6","6","0","468","0","1"
"140","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d04","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"141","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d05","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"142","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d06","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"143","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d07","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"144","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d08","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"145","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","Staff","adm_sym_d01_d09","4","102","4","4","0","98","0","7","475","7","7","0","468","0","1"
"146","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"148","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"149","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d01","0","0","0","0","0","0","0","4","387","4","4","0","383","0","2"
"150","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d02","0","0","0","0","0","0","0","4","389","4","4","0","385","0","2"
"151","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d03","0","0","0","0","0","0","0","4","391","4","4","0","387","0","2"
"152","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d04","0","0","0","0","0","0","0","5","395","5","5","0","390","0","2"
"153","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d05","0","0","0","0","0","0","0","5","397","5","5","0","392","0","2"
"154","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d06","0","0","0","0","0","0","0","5","393","5","5","0","388","0","2"
"155","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d07","0","0","0","0","0","0","0","6","392","6","6","0","386","0","1"
"156","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d08","0","0","0","0","0","0","0","6","398","6","6","0","392","0","1"
"157","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","d09","0","0","0","0","0","0","0","6","398","6","6","0","392","0","1"
"158","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01","4","102","4","4","0","98","0","4","387","4","4","0","383","0","2"
"159","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d02","4","102","4","4","0","98","0","4","389","4","4","0","385","0","2"
"160","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d03","4","102","4","4","0","98","0","4","391","4","4","0","387","0","2"
"161","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d04","4","102","4","4","0","98","0","5","395","5","5","0","390","0","2"
"162","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d05","4","102","4","4","0","98","0","5","397","5","5","0","392","0","2"
"163","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d06","4","102","4","4","0","98","0","5","393","5","5","0","388","0","2"
"164","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d07","4","102","4","4","0","98","0","6","392","6","6","0","386","0","1"
"165","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d08","4","102","4","4","0","98","0","6","398","6","6","0","392","0","1"
"166","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d09","4","102","4","4","0","98","0","6","398","6","6","0","392","0","1"
"167","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d02","4","102","4","4","0","98","0","8","776","8","8","0","768","0","2"
"168","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d03","4","102","4","4","0","98","0","8","778","8","8","0","770","0","2"
"169","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d04","4","102","4","4","0","98","0","9","782","9","9","0","773","0","2"
"170","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d05","4","102","4","4","0","98","0","9","784","9","9","0","775","0","2"
"171","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d06","4","102","4","4","0","98","0","9","780","9","9","0","771","0","2"
"172","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d07","4","102","4","4","0","98","0","10","779","10","10","0","769","0","2"
"173","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d08","4","102","4","4","0","98","0","10","785","10","10","0","775","0","2"
"174","0.50.5","2","2","4","7","4","1","2","1","66","RDT1","All","adm_sym_d01_d09","4","102","4","4","0","98","0","10","785","10","10","0","775","0","2"
"175","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","sym","4","66","4","4","0","62","0","0","0","0","0","0","0","0","1"
"177","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","adm_sym","4","102","4","4","0","98","0","0","0","0","0","0","0","0","1"
"178","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","1"
"179","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","1"
"180","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","1","1","0","152","0","1"
"181","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d04","0","0","0","0","0","0","0","1","156","1","1","0","155","0","1"
"182","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d05","0","0","0","0","0","0","0","1","158","1","1","0","157","0","1"
"183","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d06","0","0","0","0","0","0","0","1","154","1","1","0","153","0","1"
"184","0.50.5","2","2","4","7","4","1","2","1","66","RDT2","Patients","d07","0","0","0","0","0","0","0","2","153","2","2","0","151","0","0"
