"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"45","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d04","16","341","12","12","0","325","4","0","0","0","0","0","0","0","15"
"46","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d05","16","341","11","11","0","325","5","0","0","0","0","0","0","0","11"
"47","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d06","17","341","13","13","0","324","4","0","0","0","0","0","0","0","11"
"48","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d07","17","341","13","13","0","324","4","0","0","0","0","0","0","0","11"
"49","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d08","18","341","15","15","0","323","3","0","0","0","0","0","0","0","11"
"50","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d09","18","341","12","12","0","323","6","0","0","0","0","0","0","0","11"
"51","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d02","19","575","15","15","0","556","4","0","0","0","0","0","0","0","19"
"52","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d03","19","576","16","16","0","557","3","0","0","0","0","0","0","0","19"
"53","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d04","19","577","15","15","0","558","4","0","0","0","0","0","0","0","19"
"54","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d05","19","577","14","14","0","558","5","0","0","0","0","0","0","0","18"
"55","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d06","20","577","16","16","0","557","4","0","0","0","0","0","0","0","18"
"56","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d07","20","577","16","16","0","557","4","0","0","0","0","0","0","0","18"
"57","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d08","21","577","18","18","0","556","3","0","0","0","0","0","0","0","18"
"58","0.20.2","1","2","2","26","4","2","20","1","66","PCR","Staff","adm_sym_d01_d09","21","577","15","15","0","556","6","0","0","0","0","0","0","0","18"
"59","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","sym","11","66","8","8","0","55","3","0","0","0","0","0","0","0","11"
"61","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym","12","102","9","9","0","90","3","0","0","0","0","0","0","0","11"
"62","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d01","4","387","3","3","0","383","1","0","0","0","0","0","0","0","11"
"63","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d02","5","389","4","4","0","384","1","0","0","0","0","0","0","0","19"
"64","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d03","5","391","4","4","0","386","1","0","0","0","0","0","0","0","15"
"65","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d04","6","395","4","4","0","389","2","0","0","0","0","0","0","0","7"
"66","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d05","6","397","5","5","0","391","1","0","0","0","0","0","0","0","0"
"67","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d06","10","393","6","6","0","383","4","0","0","0","0","0","0","0","12"
"68","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d07","10","392","6","6","0","382","4","0","0","0","0","0","0","0","4"
"69","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d08","11","398","6","6","0","387","5","0","0","0","0","0","0","0","13"
"70","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","d09","12","398","10","10","0","386","2","0","0","0","0","0","0","0","12"
"71","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01","16","489","12","12","0","473","4","0","0","0","0","0","0","0","11"
"72","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d02","17","491","13","13","0","474","4","0","0","0","0","0","0","0","19"
"73","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d03","17","493","13","13","0","476","4","0","0","0","0","0","0","0","15"
"74","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d04","18","497","13","13","0","479","5","0","0","0","0","0","0","0","18"
"75","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d05","18","499","14","14","0","481","4","0","0","0","0","0","0","0","11"
"76","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d06","22","495","15","15","0","473","7","0","0","0","0","0","0","0","13"
"77","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d07","22","494","15","15","0","472","7","0","0","0","0","0","0","0","15"
"78","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d08","23","500","15","15","0","477","8","0","0","0","0","0","0","0","14"
"79","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d09","24","500","19","19","0","476","5","0","0","0","0","0","0","0","13"
"80","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d02","21","878","16","16","0","857","5","0","0","0","0","0","0","0","19"
"81","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d03","21","880","16","16","0","859","5","0","0","0","0","0","0","0","15"
"82","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d04","22","884","16","16","0","862","6","0","0","0","0","0","0","0","18"
"83","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d05","22","886","17","17","0","864","5","0","0","0","0","0","0","0","11"
"84","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d06","26","882","18","18","0","856","8","0","0","0","0","0","0","0","13"
"85","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d07","26","881","18","18","0","855","8","0","0","0","0","0","0","0","15"
"86","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d08","27","887","18","18","0","860","9","0","0","0","0","0","0","0","14"
"87","0.20.2","1","2","2","26","4","2","20","1","66","PCR","All","adm_sym_d01_d09","28","887","22","22","0","859","6","0","0","0","0","0","0","0","13"
"88","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","sym","11","66","8","8","0","55","3","0","0","0","0","0","0","0","11"
"90","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym","12","102","9","9","0","90","3","0","0","0","0","0","0","0","11"
"91","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","0"
"92","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","0"
"93","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"94","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d04","0","0","0","0","0","0","0","2","156","1","1","0","154","1","0"
"95","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d05","0","0","0","0","0","0","0","2","158","2","2","0","156","0","3"
"96","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d06","0","0","0","0","0","0","0","5","154","3","3","0","149","2","4"
"97","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d07","0","0","0","0","0","0","0","5","153","3","3","0","148","2","11"
"98","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d08","0","0","0","0","0","0","0","5","159","1","1","0","154","4","10"
"99","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","d09","0","0","0","0","0","0","0","6","159","3","3","0","153","3","2"
"100","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01","12","102","9","9","0","90","3","1","151","1","1","0","150","0","11"
"101","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d02","12","102","9","9","0","90","3","1","152","1","1","0","151","0","11"
"102","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d03","12","102","9","9","0","90","3","1","153","0","0","0","152","1","11"
"103","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d04","12","102","9","9","0","90","3","2","156","1","1","0","154","1","11"
"104","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d05","12","102","9","9","0","90","3","2","158","2","2","0","156","0","14"
"105","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d06","12","102","9","9","0","90","3","5","154","3","3","0","149","2","15"
"106","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d07","12","102","9","9","0","90","3","5","153","3","3","0","148","2","12"
"107","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d08","12","102","9","9","0","90","3","5","159","1","1","0","154","4","11"
"108","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d09","12","102","9","9","0","90","3","6","159","3","3","0","153","3","13"
"109","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d02","12","102","9","9","0","90","3","2","303","2","2","0","301","0","11"
"110","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d03","12","102","9","9","0","90","3","2","304","1","1","0","302","1","11"
"111","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d04","12","102","9","9","0","90","3","3","307","2","2","0","304","1","11"
"112","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d05","12","102","9","9","0","90","3","3","309","3","3","0","306","0","14"
"113","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d06","12","102","9","9","0","90","3","6","305","4","4","0","299","2","15"
"114","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d07","12","102","9","9","0","90","3","6","304","4","4","0","298","2","12"
"115","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d08","12","102","9","9","0","90","3","6","310","2","2","0","304","4","11"
"116","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Patients","adm_sym_d01_d09","12","102","9","9","0","90","3","7","310","4","4","0","303","3","13"
"117","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","sym","11","66","8","8","0","55","3","0","0","0","0","0","0","0","11"
"119","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym","12","102","9","9","0","90","3","0","0","0","0","0","0","0","11"
"120","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","2","2","0","233","1","9"
"121","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d02","0","0","0","0","0","0","0","4","237","1","1","0","233","3","7"
"122","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d03","0","0","0","0","0","0","0","4","238","1","1","0","234","3","7"
"123","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d04","0","0","0","0","0","0","0","4","239","1","1","0","235","3","11"
"124","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d05","0","0","0","0","0","0","0","4","239","2","2","0","235","2","1"
"125","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d06","0","0","0","0","0","0","0","5","239","4","4","0","234","1","0"
"126","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d07","0","0","0","0","0","0","0","5","239","2","2","0","234","3","0"
"127","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d08","0","0","0","0","0","0","0","6","239","5","5","0","233","1","0"
"128","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","d09","0","0","0","0","0","0","0","6","239","3","3","0","233","3","0"
"129","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01","12","102","9","9","0","90","3","3","236","2","2","0","233","1","20"
"130","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d02","12","102","9","9","0","90","3","4","237","1","1","0","233","3","18"
"131","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d03","12","102","9","9","0","90","3","4","238","1","1","0","234","3","18"
"132","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d04","12","102","9","9","0","90","3","4","239","1","1","0","235","3","11"
"133","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d05","12","102","9","9","0","90","3","4","239","2","2","0","235","2","12"
"134","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d06","12","102","9","9","0","90","3","5","239","4","4","0","234","1","11"
"135","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d07","12","102","9","9","0","90","3","5","239","2","2","0","234","3","11"
"136","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d08","12","102","9","9","0","90","3","6","239","5","5","0","233","1","11"
"137","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d09","12","102","9","9","0","90","3","6","239","3","3","0","233","3","11"
"138","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d02","12","102","9","9","0","90","3","7","473","3","3","0","466","4","20"
"139","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d03","12","102","9","9","0","90","3","7","474","3","3","0","467","4","20"
"140","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d04","12","102","9","9","0","90","3","7","475","3","3","0","468","4","20"
"141","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d05","12","102","9","9","0","90","3","7","475","4","4","0","468","3","20"
"142","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d06","12","102","9","9","0","90","3","8","475","6","6","0","467","2","20"
"143","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d07","12","102","9","9","0","90","3","8","475","4","4","0","467","4","20"
"144","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d08","12","102","9","9","0","90","3","9","475","7","7","0","466","2","20"
"145","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","Staff","adm_sym_d01_d09","12","102","9","9","0","90","3","9","475","5","5","0","466","4","20"
"146","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","sym","11","66","8","8","0","55","3","0","0","0","0","0","0","0","11"
"148","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym","12","102","9","9","0","90","3","0","0","0","0","0","0","0","11"
"149","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d01","0","0","0","0","0","0","0","4","387","1","1","0","383","3","0"
"150","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d02","0","0","0","0","0","0","0","5","389","3","3","0","384","2","8"
"151","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d03","0","0","0","0","0","0","0","5","391","5","5","0","386","0","19"
"152","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d04","0","0","0","0","0","0","0","6","395","2","2","0","389","4","14"
"153","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d05","0","0","0","0","0","0","0","6","397","3","3","0","391","3","3"
"154","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d06","0","0","0","0","0","0","0","10","393","4","4","0","383","6","11"
"155","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d07","0","0","0","0","0","0","0","10","392","10","10","0","382","0","14"
"156","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d08","0","0","0","0","0","0","0","11","398","5","5","0","387","6","2"
"157","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","d09","0","0","0","0","0","0","0","12","398","6","6","0","386","6","10"
"158","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01","12","102","9","9","0","90","3","4","387","1","1","0","383","3","11"
"159","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d02","12","102","9","9","0","90","3","5","389","3","3","0","384","2","19"
"160","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d03","12","102","9","9","0","90","3","5","391","5","5","0","386","0","19"
"161","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d04","12","102","9","9","0","90","3","6","395","2","2","0","389","4","14"
"162","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d05","12","102","9","9","0","90","3","6","397","3","3","0","391","3","14"
"163","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d06","12","102","9","9","0","90","3","10","393","4","4","0","383","6","12"
"164","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d07","12","102","9","9","0","90","3","10","392","10","10","0","382","0","15"
"165","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d08","12","102","9","9","0","90","3","11","398","5","5","0","387","6","13"
"166","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d09","12","102","9","9","0","90","3","12","398","6","6","0","386","6","11"
"167","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d02","12","102","9","9","0","90","3","9","776","4","4","0","767","5","19"
"168","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d03","12","102","9","9","0","90","3","9","778","6","6","0","769","3","19"
"169","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d04","12","102","9","9","0","90","3","10","782","3","3","0","772","7","14"
"170","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d05","12","102","9","9","0","90","3","10","784","4","4","0","774","6","14"
"171","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d06","12","102","9","9","0","90","3","14","780","5","5","0","766","9","12"
"172","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d07","12","102","9","9","0","90","3","14","779","11","11","0","765","3","15"
"173","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d08","12","102","9","9","0","90","3","15","785","6","6","0","770","9","13"
"174","0.20.2","1","2","2","26","4","2","20","1","66","RDT1","All","adm_sym_d01_d09","12","102","9","9","0","90","3","16","785","7","7","0","769","9","11"
"175","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","sym","11","66","8","8","0","55","3","0","0","0","0","0","0","0","11"
"177","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","adm_sym","12","102","9","9","0","90","3","0","0","0","0","0","0","0","11"
"178","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","0","0","0","150","1","0"
"179","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"180","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"181","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d04","0","0","0","0","0","0","0","2","156","1","1","0","154","1","3"
"182","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d05","0","0","0","0","0","0","0","2","158","1","1","0","156","1","0"
"183","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d06","0","0","0","0","0","0","0","5","154","2","2","0","149","3","2"
"184","0.20.2","1","2","2","26","4","2","20","1","66","RDT2","Patients","d07","0","0","0","0","0","0","0","5","153","2","2","0","148","3","11"
