"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"21","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d09","8","262","8","8","0","254","0","0","0","0","0","0","0","0","1"
"22","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d02","8","406","6","6","0","398","2","0","0","0","0","0","0","0","1"
"23","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d03","8","407","6","6","0","399","2","0","0","0","0","0","0","0","1"
"24","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d04","8","410","7","7","0","402","1","0","0","0","0","0","0","0","2"
"25","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d05","8","412","7","7","0","404","1","0","0","0","0","0","0","0","2"
"26","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d06","8","408","7","7","0","400","1","0","0","0","0","0","0","0","1"
"27","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d07","9","407","7","7","0","398","2","0","0","0","0","0","0","0","1"
"28","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d08","9","413","8","8","0","404","1","0","0","0","0","0","0","0","1"
"29","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Patients","adm_sym_d01_d09","9","413","8","8","0","404","1","0","0","0","0","0","0","0","1"
"30","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"32","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"33","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d01","3","236","1","1","0","233","2","0","0","0","0","0","0","0","1"
"34","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d02","3","237","2","2","0","234","1","0","0","0","0","0","0","0","1"
"35","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d03","3","238","2","2","0","235","1","0","0","0","0","0","0","0","0"
"36","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d04","4","239","4","4","0","235","0","0","0","0","0","0","0","0","1"
"37","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d05","4","239","2","2","0","235","2","0","0","0","0","0","0","0","1"
"38","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d06","4","239","2","2","0","235","2","0","0","0","0","0","0","0","1"
"39","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d07","4","239","3","3","0","235","1","0","0","0","0","0","0","0","0"
"40","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d08","4","239","3","3","0","235","1","0","0","0","0","0","0","0","1"
"41","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","d09","4","239","3","3","0","235","1","0","0","0","0","0","0","0","1"
"42","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01","9","339","7","7","0","330","2","0","0","0","0","0","0","0","1"
"43","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d02","9","340","8","8","0","331","1","0","0","0","0","0","0","0","1"
"44","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d03","9","341","8","8","0","332","1","0","0","0","0","0","0","0","1"
"45","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d04","10","342","10","10","0","332","0","0","0","0","0","0","0","0","1"
"46","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d05","10","342","8","8","0","332","2","0","0","0","0","0","0","0","1"
"47","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d06","10","342","8","8","0","332","2","0","0","0","0","0","0","0","1"
"48","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d07","10","342","9","9","0","332","1","0","0","0","0","0","0","0","1"
"49","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d08","10","342","9","9","0","332","1","0","0","0","0","0","0","0","1"
"50","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d09","10","342","9","9","0","332","1","0","0","0","0","0","0","0","1"
"51","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d02","12","576","9","9","0","564","3","0","0","0","0","0","0","0","1"
"52","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d03","12","577","9","9","0","565","3","0","0","0","0","0","0","0","1"
"53","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d04","13","578","11","11","0","565","2","0","0","0","0","0","0","0","1"
"54","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d05","13","578","9","9","0","565","4","0","0","0","0","0","0","0","1"
"55","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d06","13","578","9","9","0","565","4","0","0","0","0","0","0","0","1"
"56","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d07","13","578","10","10","0","565","3","0","0","0","0","0","0","0","1"
"57","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d08","13","578","10","10","0","565","3","0","0","0","0","0","0","0","1"
"58","0.50.5","2","2","4","7","4","1","2","1","67","PCR","Staff","adm_sym_d01_d09","13","578","10","10","0","565","3","0","0","0","0","0","0","0","1"
"59","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"61","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"62","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d01","4","387","1","1","0","383","3","0","0","0","0","0","0","0","0"
"63","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d02","4","389","2","2","0","385","2","0","0","0","0","0","0","0","1"
"64","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d03","4","391","2","2","0","387","2","0","0","0","0","0","0","0","1"
"65","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d04","5","395","3","3","0","390","2","0","0","0","0","0","0","0","2"
"66","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d05","5","397","4","4","0","392","1","0","0","0","0","0","0","0","2"
"67","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d06","5","393","2","2","0","388","3","0","0","0","0","0","0","0","0"
"68","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d07","6","392","6","6","0","386","0","0","0","0","0","0","0","0","1"
"69","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d08","6","398","3","3","0","392","3","0","0","0","0","0","0","0","0"
"70","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","d09","6","398","5","5","0","392","1","0","0","0","0","0","0","0","1"
"71","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01","10","490","7","7","0","480","3","0","0","0","0","0","0","0","1"
"72","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d02","10","492","8","8","0","482","2","0","0","0","0","0","0","0","1"
"73","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d03","10","494","8","8","0","484","2","0","0","0","0","0","0","0","1"
"74","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d04","11","498","9","9","0","487","2","0","0","0","0","0","0","0","2"
"75","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d05","11","500","10","10","0","489","1","0","0","0","0","0","0","0","2"
"76","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d06","11","496","8","8","0","485","3","0","0","0","0","0","0","0","1"
"77","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d07","12","495","12","12","0","483","0","0","0","0","0","0","0","0","1"
"78","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d08","12","501","9","9","0","489","3","0","0","0","0","0","0","0","1"
"79","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d09","12","501","11","11","0","489","1","0","0","0","0","0","0","0","1"
"80","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d02","14","879","9","9","0","865","5","0","0","0","0","0","0","0","1"
"81","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d03","14","881","9","9","0","867","5","0","0","0","0","0","0","0","1"
"82","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d04","15","885","10","10","0","870","5","0","0","0","0","0","0","0","2"
"83","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d05","15","887","11","11","0","872","4","0","0","0","0","0","0","0","2"
"84","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d06","15","883","9","9","0","868","6","0","0","0","0","0","0","0","1"
"85","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d07","16","882","13","13","0","866","3","0","0","0","0","0","0","0","1"
"86","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d08","16","888","10","10","0","872","6","0","0","0","0","0","0","0","1"
"87","0.50.5","2","2","4","7","4","1","2","1","67","PCR","All","adm_sym_d01_d09","16","888","12","12","0","872","4","0","0","0","0","0","0","0","1"
"88","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"90","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"91","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","0","0","0","150","1","0"
"92","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"93","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"94","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d04","0","0","0","0","0","0","0","1","156","1","1","0","155","0","1"
"95","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d05","0","0","0","0","0","0","0","1","158","1","1","0","157","0","1"
"96","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d06","0","0","0","0","0","0","0","1","154","1","1","0","153","0","1"
"97","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d07","0","0","0","0","0","0","0","2","153","1","1","0","151","1","0"
"98","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d08","0","0","0","0","0","0","0","2","159","1","1","0","157","1","0"
"99","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","d09","0","0","0","0","0","0","0","2","159","1","1","0","157","1","0"
"100","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01","6","103","6","6","0","97","0","1","151","0","0","0","150","1","1"
"101","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d02","6","103","6","6","0","97","0","1","152","0","0","0","151","1","1"
"102","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d03","6","103","6","6","0","97","0","1","153","0","0","0","152","1","1"
"103","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d04","6","103","6","6","0","97","0","1","156","1","1","0","155","0","2"
"104","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d05","6","103","6","6","0","97","0","1","158","1","1","0","157","0","2"
"105","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d06","6","103","6","6","0","97","0","1","154","1","1","0","153","0","2"
"106","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d07","6","103","6","6","0","97","0","2","153","1","1","0","151","1","1"
"107","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d08","6","103","6","6","0","97","0","2","159","1","1","0","157","1","1"
"108","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d09","6","103","6","6","0","97","0","2","159","1","1","0","157","1","1"
"109","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d02","6","103","6","6","0","97","0","2","303","0","0","0","301","2","1"
"110","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d03","6","103","6","6","0","97","0","2","304","0","0","0","302","2","1"
"111","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d04","6","103","6","6","0","97","0","2","307","1","1","0","305","1","2"
"112","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d05","6","103","6","6","0","97","0","2","309","1","1","0","307","1","2"
"113","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d06","6","103","6","6","0","97","0","2","305","1","1","0","303","1","2"
"114","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d07","6","103","6","6","0","97","0","3","304","1","1","0","301","2","1"
"115","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d08","6","103","6","6","0","97","0","3","310","1","1","0","307","2","1"
"116","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Patients","adm_sym_d01_d09","6","103","6","6","0","97","0","3","310","1","1","0","307","2","1"
"117","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"119","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"120","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","1","1","0","233","2","0"
"121","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","1","1","0","234","2","0"
"122","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d03","0","0","0","0","0","0","0","3","238","1","1","0","235","2","1"
"123","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d04","0","0","0","0","0","0","0","4","239","2","2","0","235","2","1"
"124","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d05","0","0","0","0","0","0","0","4","239","4","4","0","235","0","1"
"125","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d06","0","0","0","0","0","0","0","4","239","3","3","0","235","1","1"
"126","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d07","0","0","0","0","0","0","0","4","239","1","1","0","235","3","1"
"127","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d08","0","0","0","0","0","0","0","4","239","1","1","0","235","3","0"
"128","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","d09","0","0","0","0","0","0","0","4","239","2","2","0","235","2","1"
"129","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01","6","103","6","6","0","97","0","3","236","1","1","0","233","2","1"
"130","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d02","6","103","6","6","0","97","0","3","237","1","1","0","234","2","1"
"131","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d03","6","103","6","6","0","97","0","3","238","1","1","0","235","2","1"
"132","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d04","6","103","6","6","0","97","0","4","239","2","2","0","235","2","1"
"133","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d05","6","103","6","6","0","97","0","4","239","4","4","0","235","0","1"
"134","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d06","6","103","6","6","0","97","0","4","239","3","3","0","235","1","1"
"135","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d07","6","103","6","6","0","97","0","4","239","1","1","0","235","3","1"
"136","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d08","6","103","6","6","0","97","0","4","239","1","1","0","235","3","1"
"137","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d09","6","103","6","6","0","97","0","4","239","2","2","0","235","2","1"
"138","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d02","6","103","6","6","0","97","0","6","473","2","2","0","467","4","1"
"139","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d03","6","103","6","6","0","97","0","6","474","2","2","0","468","4","1"
"140","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d04","6","103","6","6","0","97","0","7","475","3","3","0","468","4","1"
"141","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d05","6","103","6","6","0","97","0","7","475","5","5","0","468","2","1"
"142","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d06","6","103","6","6","0","97","0","7","475","4","4","0","468","3","1"
"143","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d07","6","103","6","6","0","97","0","7","475","2","2","0","468","5","1"
"144","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d08","6","103","6","6","0","97","0","7","475","2","2","0","468","5","1"
"145","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","Staff","adm_sym_d01_d09","6","103","6","6","0","97","0","7","475","3","3","0","468","4","1"
"146","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"148","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"149","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d01","0","0","0","0","0","0","0","4","387","2","2","0","383","2","0"
"150","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d02","0","0","0","0","0","0","0","4","389","2","2","0","385","2","2"
"151","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d03","0","0","0","0","0","0","0","4","391","4","4","0","387","0","2"
"152","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d04","0","0","0","0","0","0","0","5","395","3","3","0","390","2","1"
"153","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d05","0","0","0","0","0","0","0","5","397","1","1","0","392","4","1"
"154","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d06","0","0","0","0","0","0","0","5","393","3","3","0","388","2","0"
"155","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d07","0","0","0","0","0","0","0","6","392","5","5","0","386","1","1"
"156","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d08","0","0","0","0","0","0","0","6","398","3","3","0","392","3","0"
"157","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","d09","0","0","0","0","0","0","0","6","398","4","4","0","392","2","1"
"158","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01","6","103","6","6","0","97","0","4","387","2","2","0","383","2","1"
"159","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d02","6","103","6","6","0","97","0","4","389","2","2","0","385","2","2"
"160","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d03","6","103","6","6","0","97","0","4","391","4","4","0","387","0","2"
"161","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d04","6","103","6","6","0","97","0","5","395","3","3","0","390","2","1"
"162","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d05","6","103","6","6","0","97","0","5","397","1","1","0","392","4","1"
"163","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d06","6","103","6","6","0","97","0","5","393","3","3","0","388","2","1"
"164","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d07","6","103","6","6","0","97","0","6","392","5","5","0","386","1","1"
"165","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d08","6","103","6","6","0","97","0","6","398","3","3","0","392","3","1"
"166","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d09","6","103","6","6","0","97","0","6","398","4","4","0","392","2","1"
"167","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d02","6","103","6","6","0","97","0","8","776","4","4","0","768","4","2"
"168","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d03","6","103","6","6","0","97","0","8","778","6","6","0","770","2","2"
"169","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d04","6","103","6","6","0","97","0","9","782","5","5","0","773","4","1"
"170","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d05","6","103","6","6","0","97","0","9","784","3","3","0","775","6","1"
"171","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d06","6","103","6","6","0","97","0","9","780","5","5","0","771","4","1"
"172","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d07","6","103","6","6","0","97","0","10","779","7","7","0","769","3","1"
"173","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d08","6","103","6","6","0","97","0","10","785","5","5","0","775","5","1"
"174","0.50.5","2","2","4","7","4","1","2","1","67","RDT1","All","adm_sym_d01_d09","6","103","6","6","0","97","0","10","785","6","6","0","775","4","1"
"175","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","sym","6","67","6","6","0","61","0","0","0","0","0","0","0","0","1"
"177","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","adm_sym","6","103","6","6","0","97","0","0","0","0","0","0","0","0","1"
"178","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","1"
"179","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"180","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","1","1","0","152","0","1"
"181","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d04","0","0","0","0","0","0","0","1","156","0","0","0","155","1","0"
"182","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d05","0","0","0","0","0","0","0","1","158","1","1","0","157","0","1"
"183","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d06","0","0","0","0","0","0","0","1","154","0","0","0","153","1","0"
"184","0.50.5","2","2","4","7","4","1","2","1","67","RDT2","Patients","d07","0","0","0","0","0","0","0","2","153","2","2","0","151","0","0"
