"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"18","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d06","23","284","15","15","0","261","8","0","0","0","0","0","0","0","20"
"19","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d07","24","283","15","15","0","259","9","0","0","0","0","0","0","0","20"
"20","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d08","26","289","15","15","0","263","11","0","0","0","0","0","0","0","20"
"21","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d09","28","289","16","16","0","261","12","0","0","0","0","0","0","0","20"
"22","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d02","22","433","15","15","0","411","7","0","0","0","0","0","0","0","20"
"23","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d03","23","434","14","14","0","411","9","0","0","0","0","0","0","0","20"
"24","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d04","23","437","15","15","0","414","8","0","0","0","0","0","0","0","20"
"25","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d05","23","439","15","15","0","416","8","0","0","0","0","0","0","0","20"
"26","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d06","24","435","16","16","0","411","8","0","0","0","0","0","0","0","20"
"27","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d07","25","434","16","16","0","409","9","0","0","0","0","0","0","0","20"
"28","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d08","27","440","16","16","0","413","11","0","0","0","0","0","0","0","20"
"29","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Patients","adm_sym_d01_d09","29","440","17","17","0","411","12","0","0","0","0","0","0","0","20"
"30","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"31","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"32","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"33","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d01","3","236","1","1","0","233","2","0","0","0","0","0","0","0","5"
"34","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d02","3","237","1","1","0","234","2","0","0","0","0","0","0","0","0"
"35","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d03","5","238","2","2","0","233","3","0","0","0","0","0","0","0","1"
"36","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d04","5","239","0","0","0","234","5","0","0","0","0","0","0","0","0"
"37","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d05","5","239","3","3","0","234","2","0","0","0","0","0","0","0","1"
"38","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d06","5","239","2","2","0","234","3","0","0","0","0","0","0","0","25"
"39","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d07","6","239","4","4","0","233","2","0","0","0","0","0","0","0","0"
"40","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d08","8","239","3","3","0","231","5","0","0","0","0","0","0","0","0"
"41","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","d09","7","239","2","2","0","232","5","0","0","0","0","0","0","0","0"
"42","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01","22","366","14","14","0","344","8","0","0","0","0","0","0","0","20"
"43","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d02","22","367","14","14","0","345","8","0","0","0","0","0","0","0","20"
"44","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d03","24","368","15","15","0","344","9","0","0","0","0","0","0","0","20"
"45","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d04","24","369","13","13","0","345","11","0","0","0","0","0","0","0","20"
"46","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d05","24","369","16","16","0","345","8","0","0","0","0","0","0","0","20"
"47","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d06","24","369","15","15","0","345","9","0","0","0","0","0","0","0","45"
"48","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d07","25","369","17","17","0","344","8","0","0","0","0","0","0","0","20"
"49","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d08","27","369","16","16","0","342","11","0","0","0","0","0","0","0","20"
"50","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d09","26","369","15","15","0","343","11","0","0","0","0","0","0","0","20"
"51","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d02","25","603","15","15","0","578","10","0","0","0","0","0","0","0","20"
"52","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d03","27","604","16","16","0","577","11","0","0","0","0","0","0","0","20"
"53","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d04","27","605","14","14","0","578","13","0","0","0","0","0","0","0","20"
"54","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d05","27","605","17","17","0","578","10","0","0","0","0","0","0","0","20"
"55","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d06","27","605","16","16","0","578","11","0","0","0","0","0","0","0","45"
"56","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d07","28","605","18","18","0","577","10","0","0","0","0","0","0","0","20"
"57","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d08","30","605","17","17","0","575","13","0","0","0","0","0","0","0","20"
"58","0.20.2","1","1","1","54","4","3","47","1","94","PCR","Staff","adm_sym_d01_d09","29","605","16","16","0","576","13","0","0","0","0","0","0","0","20"
"59","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"61","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"62","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d01","4","387","2","2","0","383","2","0","0","0","0","0","0","0","19"
"63","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d02","5","389","2","2","0","384","3","0","0","0","0","0","0","0","1"
"64","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d03","8","391","3","3","0","383","5","0","0","0","0","0","0","0","15"
"65","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d04","8","395","3","3","0","387","5","0","0","0","0","0","0","0","15"
"66","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d05","8","397","4","4","0","389","4","0","0","0","0","0","0","0","6"
"67","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d06","9","393","5","5","0","384","4","0","0","0","0","0","0","0","1"
"68","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d07","11","392","5","5","0","381","6","0","0","0","0","0","0","0","0"
"69","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d08","15","398","7","7","0","383","8","0","0","0","0","0","0","0","0"
"70","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","d09","16","398","5","5","0","382","11","0","0","0","0","0","0","0","8"
"71","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01","23","517","15","15","0","494","8","0","0","0","0","0","0","0","20"
"72","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d02","24","519","15","15","0","495","9","0","0","0","0","0","0","0","20"
"73","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d03","27","521","16","16","0","494","11","0","0","0","0","0","0","0","20"
"74","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d04","27","525","16","16","0","498","11","0","0","0","0","0","0","0","20"
"75","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d05","27","527","17","17","0","500","10","0","0","0","0","0","0","0","20"
"76","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d06","28","523","18","18","0","495","10","0","0","0","0","0","0","0","20"
"77","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d07","30","522","18","18","0","492","12","0","0","0","0","0","0","0","20"
"78","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d08","34","528","20","20","0","494","14","0","0","0","0","0","0","0","20"
"79","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d09","35","528","18","18","0","493","17","0","0","0","0","0","0","0","20"
"80","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d02","28","906","17","17","0","878","11","0","0","0","0","0","0","0","20"
"81","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d03","31","908","18","18","0","877","13","0","0","0","0","0","0","0","20"
"82","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d04","31","912","18","18","0","881","13","0","0","0","0","0","0","0","20"
"83","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d05","31","914","19","19","0","883","12","0","0","0","0","0","0","0","20"
"84","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d06","32","910","20","20","0","878","12","0","0","0","0","0","0","0","20"
"85","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d07","34","909","20","20","0","875","14","0","0","0","0","0","0","0","20"
"86","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d08","38","915","22","22","0","877","16","0","0","0","0","0","0","0","20"
"87","0.20.2","1","1","1","54","4","3","47","1","94","PCR","All","adm_sym_d01_d09","39","915","20","20","0","876","19","0","0","0","0","0","0","0","20"
"88","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"90","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"91","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","15"
"92","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d02","0","0","0","0","0","0","0","2","152","1","1","0","150","1","14"
"93","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d03","0","0","0","0","0","0","0","3","153","0","0","0","150","3","0"
"94","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d04","0","0","0","0","0","0","0","3","156","1","1","0","153","2","14"
"95","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d05","0","0","0","0","0","0","0","3","158","1","1","0","155","2","14"
"96","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d06","0","0","0","0","0","0","0","4","154","2","2","0","150","2","1"
"97","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d07","0","0","0","0","0","0","0","5","153","0","0","0","148","5","0"
"98","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d08","0","0","0","0","0","0","0","7","159","1","1","0","152","6","0"
"99","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","d09","0","0","0","0","0","0","0","9","159","2","2","0","150","7","0"
"100","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01","19","130","13","13","0","111","6","1","151","1","1","0","150","0","21"
"101","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d02","19","130","13","13","0","111","6","2","152","1","1","0","150","1","20"
"102","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d03","19","130","13","13","0","111","6","3","153","0","0","0","150","3","20"
"103","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d04","19","130","13","13","0","111","6","3","156","1","1","0","153","2","20"
"104","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d05","19","130","13","13","0","111","6","3","158","1","1","0","155","2","20"
"105","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d06","19","130","13","13","0","111","6","4","154","2","2","0","150","2","20"
"106","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d07","19","130","13","13","0","111","6","5","153","0","0","0","148","5","20"
"107","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d08","19","130","13","13","0","111","6","7","159","1","1","0","152","6","20"
"108","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d09","19","130","13","13","0","111","6","9","159","2","2","0","150","7","20"
"109","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d02","19","130","13","13","0","111","6","3","303","2","2","0","300","1","21"
"110","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d03","19","130","13","13","0","111","6","4","304","1","1","0","300","3","21"
"111","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d04","19","130","13","13","0","111","6","4","307","2","2","0","303","2","21"
"112","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d05","19","130","13","13","0","111","6","4","309","2","2","0","305","2","21"
"113","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d06","19","130","13","13","0","111","6","5","305","3","3","0","300","2","21"
"114","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d07","19","130","13","13","0","111","6","6","304","1","1","0","298","5","21"
"115","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d08","19","130","13","13","0","111","6","8","310","2","2","0","302","6","21"
"116","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Patients","adm_sym_d01_d09","19","130","13","13","0","111","6","10","310","3","3","0","300","7","21"
"117","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"119","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"120","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","0","0","0","233","3","0"
"121","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","2","2","0","234","1","6"
"122","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d03","0","0","0","0","0","0","0","5","238","2","2","0","233","3","1"
"123","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d04","0","0","0","0","0","0","0","5","239","1","1","0","234","4","0"
"124","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d05","0","0","0","0","0","0","0","5","239","0","0","0","234","5","0"
"125","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d06","0","0","0","0","0","0","0","5","239","3","3","0","234","2","1"
"126","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d07","0","0","0","0","0","0","0","6","239","2","2","0","233","4","25"
"127","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d08","0","0","0","0","0","0","0","8","239","1","1","0","231","7","0"
"128","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","d09","0","0","0","0","0","0","0","7","239","2","2","0","232","5","0"
"129","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01","19","130","13","13","0","111","6","3","236","0","0","0","233","3","20"
"130","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d02","19","130","13","13","0","111","6","3","237","2","2","0","234","1","20"
"131","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d03","19","130","13","13","0","111","6","5","238","2","2","0","233","3","20"
"132","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d04","19","130","13","13","0","111","6","5","239","1","1","0","234","4","20"
"133","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d05","19","130","13","13","0","111","6","5","239","0","0","0","234","5","20"
"134","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d06","19","130","13","13","0","111","6","5","239","3","3","0","234","2","20"
"135","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d07","19","130","13","13","0","111","6","6","239","2","2","0","233","4","45"
"136","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d08","19","130","13","13","0","111","6","8","239","1","1","0","231","7","20"
"137","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d09","19","130","13","13","0","111","6","7","239","2","2","0","232","5","20"
"138","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d02","19","130","13","13","0","111","6","6","473","2","2","0","467","4","20"
"139","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d03","19","130","13","13","0","111","6","8","474","2","2","0","466","6","20"
"140","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d04","19","130","13","13","0","111","6","8","475","1","1","0","467","7","20"
"141","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d05","19","130","13","13","0","111","6","8","475","0","0","0","467","8","20"
"142","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d06","19","130","13","13","0","111","6","8","475","3","3","0","467","5","20"
"143","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d07","19","130","13","13","0","111","6","9","475","2","2","0","466","7","45"
"144","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d08","19","130","13","13","0","111","6","11","475","1","1","0","464","10","20"
"145","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","Staff","adm_sym_d01_d09","19","130","13","13","0","111","6","10","475","2","2","0","465","8","20"
"146","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"148","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"149","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d01","0","0","0","0","0","0","0","4","387","1","1","0","383","3","15"
"150","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d02","0","0","0","0","0","0","0","5","389","0","0","0","384","5","0"
"151","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d03","0","0","0","0","0","0","0","8","391","2","2","0","383","6","14"
"152","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d04","0","0","0","0","0","0","0","8","395","0","0","0","387","8","0"
"153","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d05","0","0","0","0","0","0","0","8","397","2","2","0","389","6","14"
"154","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d06","0","0","0","0","0","0","0","9","393","2","2","0","384","7","1"
"155","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d07","0","0","0","0","0","0","0","11","392","4","4","0","381","7","3"
"156","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d08","0","0","0","0","0","0","0","15","398","4","4","0","383","11","0"
"157","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","d09","0","0","0","0","0","0","0","16","398","6","6","0","382","10","8"
"158","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01","19","130","13","13","0","111","6","4","387","1","1","0","383","3","21"
"159","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d02","19","130","13","13","0","111","6","5","389","0","0","0","384","5","20"
"160","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d03","19","130","13","13","0","111","6","8","391","2","2","0","383","6","20"
"161","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d04","19","130","13","13","0","111","6","8","395","0","0","0","387","8","20"
"162","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d05","19","130","13","13","0","111","6","8","397","2","2","0","389","6","20"
"163","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d06","19","130","13","13","0","111","6","9","393","2","2","0","384","7","20"
"164","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d07","19","130","13","13","0","111","6","11","392","4","4","0","381","7","20"
"165","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d08","19","130","13","13","0","111","6","15","398","4","4","0","383","11","20"
"166","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d09","19","130","13","13","0","111","6","16","398","6","6","0","382","10","20"
"167","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d02","19","130","13","13","0","111","6","9","776","1","1","0","767","8","21"
"168","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d03","19","130","13","13","0","111","6","12","778","3","3","0","766","9","21"
"169","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d04","19","130","13","13","0","111","6","12","782","1","1","0","770","11","21"
"170","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d05","19","130","13","13","0","111","6","12","784","3","3","0","772","9","21"
"171","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d06","19","130","13","13","0","111","6","13","780","3","3","0","767","10","21"
"172","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d07","19","130","13","13","0","111","6","15","779","5","5","0","764","10","21"
"173","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d08","19","130","13","13","0","111","6","19","785","5","5","0","766","14","21"
"174","0.20.2","1","1","1","54","4","3","47","1","94","RDT1","All","adm_sym_d01_d09","19","130","13","13","0","111","6","20","785","7","7","0","765","13","21"
"175","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","sym","19","94","13","13","0","75","6","0","0","0","0","0","0","0","20"
"177","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","adm_sym","19","130","13","13","0","111","6","0","0","0","0","0","0","0","20"
"178","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","15"
"179","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d02","0","0","0","0","0","0","0","2","152","0","0","0","150","2","0"
"180","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d03","0","0","0","0","0","0","0","3","153","1","1","0","150","2","14"
"181","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d04","0","0","0","0","0","0","0","3","156","0","0","0","153","3","0"
"182","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d05","0","0","0","0","0","0","0","3","158","1","1","0","155","2","14"
"183","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d06","0","0","0","0","0","0","0","4","154","2","2","0","150","2","1"
"184","0.20.2","1","1","1","54","4","3","47","1","94","RDT2","Patients","d07","0","0","0","0","0","0","0","5","153","2","2","0","148","3","2"
