"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"32","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"33","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d01","3","236","3","3","0","233","0","0","0","0","0","0","0","0","35"
"34","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d02","3","237","3","3","0","234","0","0","0","0","0","0","0","0","35"
"35","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d03","2","238","2","2","0","236","0","0","0","0","0","0","0","0","35"
"36","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d04","2","239","2","2","0","237","0","0","0","0","0","0","0","0","3"
"37","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d05","2","239","2","2","0","237","0","0","0","0","0","0","0","0","3"
"38","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d06","3","239","3","3","0","236","0","0","0","0","0","0","0","0","3"
"39","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d07","4","239","4","4","0","235","0","0","0","0","0","0","0","0","4"
"40","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d08","6","239","6","6","0","233","0","0","0","0","0","0","0","0","4"
"41","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","d09","7","239","7","7","0","232","0","0","0","0","0","0","0","0","4"
"42","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01","32","357","32","32","0","325","0","0","0","0","0","0","0","0","49"
"43","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d02","32","358","32","32","0","326","0","0","0","0","0","0","0","0","49"
"44","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d03","31","359","31","31","0","328","0","0","0","0","0","0","0","0","49"
"45","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d04","31","360","31","31","0","329","0","0","0","0","0","0","0","0","19"
"46","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d05","31","360","31","31","0","329","0","0","0","0","0","0","0","0","19"
"47","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d06","32","360","32","32","0","328","0","0","0","0","0","0","0","0","19"
"48","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d07","33","360","33","33","0","327","0","0","0","0","0","0","0","0","20"
"49","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d08","35","360","35","35","0","325","0","0","0","0","0","0","0","0","20"
"50","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d09","36","360","36","36","0","324","0","0","0","0","0","0","0","0","19"
"51","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d02","35","594","35","35","0","559","0","0","0","0","0","0","0","0","49"
"52","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d03","34","595","34","34","0","561","0","0","0","0","0","0","0","0","49"
"53","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d04","34","596","34","34","0","562","0","0","0","0","0","0","0","0","49"
"54","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d05","34","596","34","34","0","562","0","0","0","0","0","0","0","0","49"
"55","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d06","35","596","35","35","0","561","0","0","0","0","0","0","0","0","49"
"56","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d07","36","596","36","36","0","560","0","0","0","0","0","0","0","0","50"
"57","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d08","38","596","38","38","0","558","0","0","0","0","0","0","0","0","50"
"58","0.20.2","1","1","3","79","4","1","74","1","85","PCR","Staff","adm_sym_d01_d09","39","596","39","39","0","557","0","0","0","0","0","0","0","0","49"
"59","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","sym","29","85","29","29","0","56","0","0","0","0","0","0","0","0","19"
"61","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"62","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d01","4","387","4","4","0","383","0","0","0","0","0","0","0","0","40"
"63","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d02","6","389","6","6","0","383","0","0","0","0","0","0","0","0","71"
"64","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d03","5","391","5","5","0","386","0","0","0","0","0","0","0","0","71"
"65","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d04","5","395","5","5","0","390","0","0","0","0","0","0","0","0","37"
"66","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d05","9","397","9","9","0","388","0","0","0","0","0","0","0","0","36"
"67","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d06","12","393","12","12","0","381","0","0","0","0","0","0","0","0","45"
"68","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d07","15","392","15","15","0","377","0","0","0","0","0","0","0","0","62"
"69","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d08","17","398","17","17","0","381","0","0","0","0","0","0","0","0","44"
"70","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","d09","27","398","27","27","0","371","0","0","0","0","0","0","0","0","44"
"71","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01","33","508","33","33","0","475","0","0","0","0","0","0","0","0","49"
"72","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d02","35","510","35","35","0","475","0","0","0","0","0","0","0","0","71"
"73","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d03","34","512","34","34","0","478","0","0","0","0","0","0","0","0","71"
"74","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d04","34","516","34","34","0","482","0","0","0","0","0","0","0","0","41"
"75","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d05","38","518","38","38","0","480","0","0","0","0","0","0","0","0","50"
"76","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d06","41","514","41","41","0","473","0","0","0","0","0","0","0","0","51"
"77","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d07","44","513","44","44","0","469","0","0","0","0","0","0","0","0","66"
"78","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d08","46","519","46","46","0","473","0","0","0","0","0","0","0","0","49"
"79","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d09","56","519","56","56","0","463","0","0","0","0","0","0","0","0","48"
"80","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d02","39","897","39","39","0","858","0","0","0","0","0","0","0","0","71"
"81","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d03","38","899","38","38","0","861","0","0","0","0","0","0","0","0","71"
"82","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d04","38","903","38","38","0","865","0","0","0","0","0","0","0","0","71"
"83","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d05","42","905","42","42","0","863","0","0","0","0","0","0","0","0","52"
"84","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d06","45","901","45","45","0","856","0","0","0","0","0","0","0","0","69"
"85","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d07","48","900","48","48","0","852","0","0","0","0","0","0","0","0","70"
"86","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d08","50","906","50","50","0","856","0","0","0","0","0","0","0","0","61"
"87","0.20.2","1","1","3","79","4","1","74","1","85","PCR","All","adm_sym_d01_d09","60","906","60","60","0","846","0","0","0","0","0","0","0","0","54"
"88","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","sym","29","85","29","29","0","56","0","0","0","0","0","0","0","0","19"
"90","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"91","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","38"
"92","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d02","0","0","0","0","0","0","0","3","152","3","3","0","149","0","36"
"93","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d03","0","0","0","0","0","0","0","3","153","3","3","0","150","0","36"
"94","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d04","0","0","0","0","0","0","0","3","156","3","3","0","153","0","36"
"95","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d05","0","0","0","0","0","0","0","7","158","7","7","0","151","0","64"
"96","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d06","0","0","0","0","0","0","0","9","154","9","9","0","145","0","61"
"97","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d07","0","0","0","0","0","0","0","11","153","11","11","0","142","0","59"
"98","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d08","0","0","0","0","0","0","0","11","159","11","11","0","148","0","58"
"99","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","d09","0","0","0","0","0","0","0","20","159","20","20","0","139","0","47"
"100","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01","29","121","29","29","0","92","0","1","151","1","1","0","150","0","43"
"101","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d02","29","121","29","29","0","92","0","3","152","3","3","0","149","0","41"
"102","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d03","29","121","29","29","0","92","0","3","153","3","3","0","150","0","41"
"103","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d04","29","121","29","29","0","92","0","3","156","3","3","0","153","0","41"
"104","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d05","29","121","29","29","0","92","0","7","158","7","7","0","151","0","69"
"105","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d06","29","121","29","29","0","92","0","9","154","9","9","0","145","0","68"
"106","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d07","29","121","29","29","0","92","0","11","153","11","11","0","142","0","66"
"107","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d08","29","121","29","29","0","92","0","11","159","11","11","0","148","0","65"
"108","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d09","29","121","29","29","0","92","0","20","159","20","20","0","139","0","55"
"109","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d02","29","121","29","29","0","92","0","4","303","4","4","0","299","0","43"
"110","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d03","29","121","29","29","0","92","0","4","304","4","4","0","300","0","43"
"111","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d04","29","121","29","29","0","92","0","4","307","4","4","0","303","0","43"
"112","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d05","29","121","29","29","0","92","0","8","309","8","8","0","301","0","71"
"113","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d06","29","121","29","29","0","92","0","10","305","10","10","0","295","0","71"
"114","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d07","29","121","29","29","0","92","0","12","304","12","12","0","292","0","70"
"115","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d08","29","121","29","29","0","92","0","12","310","12","12","0","298","0","69"
"116","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Patients","adm_sym_d01_d09","29","121","29","29","0","92","0","21","310","21","21","0","289","0","67"
"117","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","sym","29","85","29","29","0","56","0","0","0","0","0","0","0","0","19"
"119","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"120","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","3","3","0","233","0","35"
"121","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d02","0","0","0","0","0","0","0","3","237","3","3","0","234","0","35"
"122","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d03","0","0","0","0","0","0","0","2","238","2","2","0","236","0","35"
"123","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d04","0","0","0","0","0","0","0","2","239","2","2","0","237","0","35"
"124","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d05","0","0","0","0","0","0","0","2","239","2","2","0","237","0","3"
"125","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d06","0","0","0","0","0","0","0","3","239","3","3","0","236","0","3"
"126","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d07","0","0","0","0","0","0","0","4","239","4","4","0","235","0","4"
"127","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d08","0","0","0","0","0","0","0","6","239","6","6","0","233","0","4"
"128","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","d09","0","0","0","0","0","0","0","7","239","7","7","0","232","0","5"
"129","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01","29","121","29","29","0","92","0","3","236","3","3","0","233","0","49"
"130","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d02","29","121","29","29","0","92","0","3","237","3","3","0","234","0","49"
"131","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d03","29","121","29","29","0","92","0","2","238","2","2","0","236","0","49"
"132","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d04","29","121","29","29","0","92","0","2","239","2","2","0","237","0","49"
"133","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d05","29","121","29","29","0","92","0","2","239","2","2","0","237","0","19"
"134","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d06","29","121","29","29","0","92","0","3","239","3","3","0","236","0","19"
"135","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d07","29","121","29","29","0","92","0","4","239","4","4","0","235","0","20"
"136","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d08","29","121","29","29","0","92","0","6","239","6","6","0","233","0","20"
"137","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d09","29","121","29","29","0","92","0","7","239","7","7","0","232","0","20"
"138","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d02","29","121","29","29","0","92","0","6","473","6","6","0","467","0","49"
"139","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d03","29","121","29","29","0","92","0","5","474","5","5","0","469","0","49"
"140","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d04","29","121","29","29","0","92","0","5","475","5","5","0","470","0","49"
"141","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d05","29","121","29","29","0","92","0","5","475","5","5","0","470","0","49"
"142","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d06","29","121","29","29","0","92","0","6","475","6","6","0","469","0","49"
"143","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d07","29","121","29","29","0","92","0","7","475","7","7","0","468","0","50"
"144","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d08","29","121","29","29","0","92","0","9","475","9","9","0","466","0","50"
"145","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","Staff","adm_sym_d01_d09","29","121","29","29","0","92","0","10","475","10","10","0","465","0","50"
"146","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","sym","29","85","29","29","0","56","0","0","0","0","0","0","0","0","19"
"148","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"149","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d01","0","0","0","0","0","0","0","4","387","4","4","0","383","0","73"
"150","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d02","0","0","0","0","0","0","0","6","389","6","6","0","383","0","71"
"151","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d03","0","0","0","0","0","0","0","5","391","5","5","0","386","0","71"
"152","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d04","0","0","0","0","0","0","0","5","395","5","5","0","390","0","71"
"153","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d05","0","0","0","0","0","0","0","9","397","9","9","0","388","0","67"
"154","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d06","0","0","0","0","0","0","0","12","393","12","12","0","381","0","64"
"155","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d07","0","0","0","0","0","0","0","15","392","15","15","0","377","0","63"
"156","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d08","0","0","0","0","0","0","0","17","398","17","17","0","381","0","62"
"157","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","d09","0","0","0","0","0","0","0","27","398","27","27","0","371","0","52"
"158","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01","29","121","29","29","0","92","0","4","387","4","4","0","383","0","73"
"159","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d02","29","121","29","29","0","92","0","6","389","6","6","0","383","0","71"
"160","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d03","29","121","29","29","0","92","0","5","391","5","5","0","386","0","71"
"161","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d04","29","121","29","29","0","92","0","5","395","5","5","0","390","0","71"
"162","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d05","29","121","29","29","0","92","0","9","397","9","9","0","388","0","69"
"163","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d06","29","121","29","29","0","92","0","12","393","12","12","0","381","0","68"
"164","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d07","29","121","29","29","0","92","0","15","392","15","15","0","377","0","67"
"165","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d08","29","121","29","29","0","92","0","17","398","17","17","0","381","0","66"
"166","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d09","29","121","29","29","0","92","0","27","398","27","27","0","371","0","56"
"167","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d02","29","121","29","29","0","92","0","10","776","10","10","0","766","0","73"
"168","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d03","29","121","29","29","0","92","0","9","778","9","9","0","769","0","73"
"169","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d04","29","121","29","29","0","92","0","9","782","9","9","0","773","0","73"
"170","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d05","29","121","29","29","0","92","0","13","784","13","13","0","771","0","73"
"171","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d06","29","121","29","29","0","92","0","16","780","16","16","0","764","0","73"
"172","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d07","29","121","29","29","0","92","0","19","779","19","19","0","760","0","74"
"173","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d08","29","121","29","29","0","92","0","21","785","21","21","0","764","0","74"
"174","0.20.2","1","1","3","79","4","1","74","1","85","RDT1","All","adm_sym_d01_d09","29","121","29","29","0","92","0","31","785","31","31","0","754","0","74"
"175","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","sym","29","85","29","29","0","56","0","0","0","0","0","0","0","0","19"
"177","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","adm_sym","29","121","29","29","0","92","0","0","0","0","0","0","0","0","19"
"178","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","38"
"179","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d02","0","0","0","0","0","0","0","3","152","3","3","0","149","0","36"
"180","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d03","0","0","0","0","0","0","0","3","153","3","3","0","150","0","36"
"181","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d04","0","0","0","0","0","0","0","3","156","3","3","0","153","0","36"
"182","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d05","0","0","0","0","0","0","0","7","158","7","7","0","151","0","64"
"183","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d06","0","0","0","0","0","0","0","9","154","9","9","0","145","0","61"
"184","0.20.2","1","1","3","79","4","1","74","1","85","RDT2","Patients","d07","0","0","0","0","0","0","0","11","153","11","11","0","142","0","59"
