"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"13","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01","13","257","8","8","0","244","5","0","0","0","0","0","0","0","18"
"14","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d02","13","258","8","8","0","245","5","0","0","0","0","0","0","0","18"
"15","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d03","13","259","8","8","0","246","5","0","0","0","0","0","0","0","18"
"16","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d04","14","262","8","8","0","248","6","0","0","0","0","0","0","0","18"
"17","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d05","14","264","8","8","0","250","6","0","0","0","0","0","0","0","18"
"18","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d06","17","260","9","9","0","243","8","0","0","0","0","0","0","0","18"
"19","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d07","17","259","10","10","0","242","7","0","0","0","0","0","0","0","18"
"20","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d08","17","265","11","11","0","248","6","0","0","0","0","0","0","0","18"
"21","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d09","18","265","9","9","0","247","9","0","0","0","0","0","0","0","18"
"22","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d02","14","409","8","8","0","395","6","0","0","0","0","0","0","0","18"
"23","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d03","14","410","8","8","0","396","6","0","0","0","0","0","0","0","18"
"24","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d04","15","413","8","8","0","398","7","0","0","0","0","0","0","0","18"
"25","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d05","15","415","8","8","0","400","7","0","0","0","0","0","0","0","18"
"26","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d06","18","411","9","9","0","393","9","0","0","0","0","0","0","0","18"
"27","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d07","18","410","10","10","0","392","8","0","0","0","0","0","0","0","18"
"28","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d08","18","416","11","11","0","398","7","0","0","0","0","0","0","0","18"
"29","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Patients","adm_sym_d01_d09","19","416","9","9","0","397","10","0","0","0","0","0","0","0","18"
"30","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"31","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"32","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"33","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d01","3","236","2","2","0","233","1","0","0","0","0","0","0","0","18"
"34","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d02","4","237","2","2","0","233","2","0","0","0","0","0","0","0","7"
"35","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d03","4","238","3","3","0","234","1","0","0","0","0","0","0","0","14"
"36","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d04","4","239","3","3","0","235","1","0","0","0","0","0","0","0","14"
"37","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d05","4","239","3","3","0","235","1","0","0","0","0","0","0","0","0"
"38","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d06","5","239","1","1","0","234","4","0","0","0","0","0","0","0","0"
"39","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d07","5","239","4","4","0","234","1","0","0","0","0","0","0","0","0"
"40","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d08","6","239","4","4","0","233","2","0","0","0","0","0","0","0","0"
"41","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","d09","6","239","3","3","0","233","3","0","0","0","0","0","0","0","0"
"42","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01","15","342","10","10","0","327","5","0","0","0","0","0","0","0","18"
"43","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d02","16","343","10","10","0","327","6","0","0","0","0","0","0","0","18"
"44","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d03","16","344","11","11","0","328","5","0","0","0","0","0","0","0","18"
"45","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d04","16","345","11","11","0","329","5","0","0","0","0","0","0","0","18"
"46","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d05","16","345","11","11","0","329","5","0","0","0","0","0","0","0","18"
"47","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d06","17","345","9","9","0","328","8","0","0","0","0","0","0","0","18"
"48","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d07","17","345","12","12","0","328","5","0","0","0","0","0","0","0","18"
"49","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d08","18","345","12","12","0","327","6","0","0","0","0","0","0","0","18"
"50","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d09","18","345","11","11","0","327","7","0","0","0","0","0","0","0","18"
"51","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d02","19","579","12","12","0","560","7","0","0","0","0","0","0","0","18"
"52","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d03","19","580","13","13","0","561","6","0","0","0","0","0","0","0","18"
"53","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d04","19","581","13","13","0","562","6","0","0","0","0","0","0","0","18"
"54","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d05","19","581","13","13","0","562","6","0","0","0","0","0","0","0","18"
"55","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d06","20","581","11","11","0","561","9","0","0","0","0","0","0","0","18"
"56","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d07","20","581","14","14","0","561","6","0","0","0","0","0","0","0","18"
"57","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d08","21","581","14","14","0","560","7","0","0","0","0","0","0","0","18"
"58","0.20.2","1","2","2","26","4","2","20","1","70","PCR","Staff","adm_sym_d01_d09","21","581","13","13","0","560","8","0","0","0","0","0","0","0","18"
"59","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"60","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"61","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"62","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d01","4","387","3","3","0","383","1","0","0","0","0","0","0","0","18"
"63","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d02","5","389","3","3","0","384","2","0","0","0","0","0","0","0","18"
"64","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d03","5","391","3","3","0","386","2","0","0","0","0","0","0","0","14"
"65","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d04","6","395","2","2","0","389","4","0","0","0","0","0","0","0","3"
"66","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d05","6","397","4","4","0","391","2","0","0","0","0","0","0","0","0"
"67","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d06","10","393","1","1","0","383","9","0","0","0","0","0","0","0","0"
"68","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d07","10","392","4","4","0","382","6","0","0","0","0","0","0","0","0"
"69","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d08","11","398","4","4","0","387","7","0","0","0","0","0","0","0","1"
"70","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","d09","12","398","5","5","0","386","7","0","0","0","0","0","0","0","0"
"71","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01","16","493","11","11","0","477","5","0","0","0","0","0","0","0","18"
"72","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d02","17","495","11","11","0","478","6","0","0","0","0","0","0","0","18"
"73","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d03","17","497","11","11","0","480","6","0","0","0","0","0","0","0","18"
"74","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d04","18","501","10","10","0","483","8","0","0","0","0","0","0","0","18"
"75","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d05","18","503","12","12","0","485","6","0","0","0","0","0","0","0","18"
"76","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d06","22","499","9","9","0","477","13","0","0","0","0","0","0","0","18"
"77","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d07","22","498","12","12","0","476","10","0","0","0","0","0","0","0","18"
"78","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d08","23","504","12","12","0","481","11","0","0","0","0","0","0","0","18"
"79","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d09","24","504","13","13","0","480","11","0","0","0","0","0","0","0","18"
"80","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d02","21","882","14","14","0","861","7","0","0","0","0","0","0","0","18"
"81","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d03","21","884","14","14","0","863","7","0","0","0","0","0","0","0","18"
"82","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d04","22","888","13","13","0","866","9","0","0","0","0","0","0","0","18"
"83","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d05","22","890","15","15","0","868","7","0","0","0","0","0","0","0","18"
"84","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d06","26","886","12","12","0","860","14","0","0","0","0","0","0","0","18"
"85","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d07","26","885","15","15","0","859","11","0","0","0","0","0","0","0","18"
"86","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d08","27","891","15","15","0","864","12","0","0","0","0","0","0","0","18"
"87","0.20.2","1","2","2","26","4","2","20","1","70","PCR","All","adm_sym_d01_d09","28","891","16","16","0","863","12","0","0","0","0","0","0","0","18"
"88","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"89","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"90","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"91","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d01","0","0","0","0","0","0","0","1","151","0","0","0","150","1","0"
"92","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"93","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"94","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d04","0","0","0","0","0","0","0","2","156","1","1","0","154","1","0"
"95","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d05","0","0","0","0","0","0","0","2","158","0","0","0","156","2","0"
"96","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d06","0","0","0","0","0","0","0","5","154","0","0","0","149","5","0"
"97","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d07","0","0","0","0","0","0","0","5","153","2","2","0","148","3","1"
"98","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d08","0","0","0","0","0","0","0","5","159","1","1","0","154","4","0"
"99","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","d09","0","0","0","0","0","0","0","6","159","2","2","0","153","4","1"
"100","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01","12","106","8","8","0","94","4","1","151","0","0","0","150","1","18"
"101","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d02","12","106","8","8","0","94","4","1","152","0","0","0","151","1","18"
"102","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d03","12","106","8","8","0","94","4","1","153","0","0","0","152","1","18"
"103","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d04","12","106","8","8","0","94","4","2","156","1","1","0","154","1","18"
"104","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d05","12","106","8","8","0","94","4","2","158","0","0","0","156","2","18"
"105","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d06","12","106","8","8","0","94","4","5","154","0","0","0","149","5","18"
"106","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d07","12","106","8","8","0","94","4","5","153","2","2","0","148","3","18"
"107","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d08","12","106","8","8","0","94","4","5","159","1","1","0","154","4","18"
"108","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d09","12","106","8","8","0","94","4","6","159","2","2","0","153","4","18"
"109","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d02","12","106","8","8","0","94","4","2","303","0","0","0","301","2","18"
"110","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d03","12","106","8","8","0","94","4","2","304","0","0","0","302","2","18"
"111","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d04","12","106","8","8","0","94","4","3","307","1","1","0","304","2","18"
"112","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d05","12","106","8","8","0","94","4","3","309","0","0","0","306","3","18"
"113","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d06","12","106","8","8","0","94","4","6","305","0","0","0","299","6","18"
"114","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d07","12","106","8","8","0","94","4","6","304","2","2","0","298","4","18"
"115","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d08","12","106","8","8","0","94","4","6","310","1","1","0","304","5","18"
"116","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Patients","adm_sym_d01_d09","12","106","8","8","0","94","4","7","310","2","2","0","303","5","18"
"117","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"118","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"119","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"120","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d01","0","0","0","0","0","0","0","3","236","2","2","0","233","1","13"
"121","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d02","0","0","0","0","0","0","0","4","237","1","1","0","233","3","7"
"122","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d03","0","0","0","0","0","0","0","4","238","1","1","0","234","3","7"
"123","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d04","0","0","0","0","0","0","0","4","239","1","1","0","235","3","11"
"124","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d05","0","0","0","0","0","0","0","4","239","0","0","0","235","4","0"
"125","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d06","0","0","0","0","0","0","0","5","239","2","2","0","234","3","0"
"126","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d07","0","0","0","0","0","0","0","5","239","2","2","0","234","3","0"
"127","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d08","0","0","0","0","0","0","0","6","239","2","2","0","233","4","0"
"128","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","d09","0","0","0","0","0","0","0","6","239","1","1","0","233","5","0"
"129","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01","12","106","8","8","0","94","4","3","236","2","2","0","233","1","20"
"130","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d02","12","106","8","8","0","94","4","4","237","1","1","0","233","3","18"
"131","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d03","12","106","8","8","0","94","4","4","238","1","1","0","234","3","18"
"132","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d04","12","106","8","8","0","94","4","4","239","1","1","0","235","3","18"
"133","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d05","12","106","8","8","0","94","4","4","239","0","0","0","235","4","18"
"134","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d06","12","106","8","8","0","94","4","5","239","2","2","0","234","3","18"
"135","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d07","12","106","8","8","0","94","4","5","239","2","2","0","234","3","18"
"136","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d08","12","106","8","8","0","94","4","6","239","2","2","0","233","4","18"
"137","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d09","12","106","8","8","0","94","4","6","239","1","1","0","233","5","18"
"138","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d02","12","106","8","8","0","94","4","7","473","3","3","0","466","4","20"
"139","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d03","12","106","8","8","0","94","4","7","474","3","3","0","467","4","20"
"140","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d04","12","106","8","8","0","94","4","7","475","3","3","0","468","4","20"
"141","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d05","12","106","8","8","0","94","4","7","475","2","2","0","468","5","20"
"142","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d06","12","106","8","8","0","94","4","8","475","4","4","0","467","4","20"
"143","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d07","12","106","8","8","0","94","4","8","475","4","4","0","467","4","20"
"144","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d08","12","106","8","8","0","94","4","9","475","4","4","0","466","5","20"
"145","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","Staff","adm_sym_d01_d09","12","106","8","8","0","94","4","9","475","3","3","0","466","6","20"
"146","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"147","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"148","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"149","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d01","0","0","0","0","0","0","0","4","387","2","2","0","383","2","9"
"150","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d02","0","0","0","0","0","0","0","5","389","2","2","0","384","3","18"
"151","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d03","0","0","0","0","0","0","0","5","391","2","2","0","386","3","18"
"152","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d04","0","0","0","0","0","0","0","6","395","1","1","0","389","5","11"
"153","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d05","0","0","0","0","0","0","0","6","397","1","1","0","391","5","0"
"154","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d06","0","0","0","0","0","0","0","10","393","3","3","0","383","7","0"
"155","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d07","0","0","0","0","0","0","0","10","392","3","3","0","382","7","1"
"156","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d08","0","0","0","0","0","0","0","11","398","5","5","0","387","6","0"
"157","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","d09","0","0","0","0","0","0","0","12","398","6","6","0","386","6","1"
"158","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01","12","106","8","8","0","94","4","4","387","2","2","0","383","2","20"
"159","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d02","12","106","8","8","0","94","4","5","389","2","2","0","384","3","18"
"160","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d03","12","106","8","8","0","94","4","5","391","2","2","0","386","3","18"
"161","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d04","12","106","8","8","0","94","4","6","395","1","1","0","389","5","18"
"162","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d05","12","106","8","8","0","94","4","6","397","1","1","0","391","5","18"
"163","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d06","12","106","8","8","0","94","4","10","393","3","3","0","383","7","18"
"164","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d07","12","106","8","8","0","94","4","10","392","3","3","0","382","7","18"
"165","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d08","12","106","8","8","0","94","4","11","398","5","5","0","387","6","18"
"166","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d09","12","106","8","8","0","94","4","12","398","6","6","0","386","6","18"
"167","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d02","12","106","8","8","0","94","4","9","776","4","4","0","767","5","20"
"168","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d03","12","106","8","8","0","94","4","9","778","4","4","0","769","5","20"
"169","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d04","12","106","8","8","0","94","4","10","782","3","3","0","772","7","20"
"170","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d05","12","106","8","8","0","94","4","10","784","3","3","0","774","7","20"
"171","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d06","12","106","8","8","0","94","4","14","780","5","5","0","766","9","20"
"172","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d07","12","106","8","8","0","94","4","14","779","5","5","0","765","9","20"
"173","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d08","12","106","8","8","0","94","4","15","785","7","7","0","770","8","20"
"174","0.20.2","1","2","2","26","4","2","20","1","70","RDT1","All","adm_sym_d01_d09","12","106","8","8","0","94","4","16","785","8","8","0","769","8","20"
"175","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","adm","1","36","1","1","0","35","0","0","0","0","0","0","0","0","0"
"176","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","sym","11","70","7","7","0","59","4","0","0","0","0","0","0","0","18"
"177","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","adm_sym","12","106","8","8","0","94","4","0","0","0","0","0","0","0","18"
"178","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","0","0","0","150","1","0"
"179","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","0","0","0","151","1","0"
"180","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d03","0","0","0","0","0","0","0","1","153","0","0","0","152","1","0"
"181","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d04","0","0","0","0","0","0","0","2","156","0","0","0","154","2","0"
"182","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d05","0","0","0","0","0","0","0","2","158","1","1","0","156","1","0"
"183","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d06","0","0","0","0","0","0","0","5","154","1","1","0","149","4","0"
"184","0.20.2","1","2","2","26","4","2","20","1","70","RDT2","Patients","d07","0","0","0","0","0","0","0","5","153","1","1","0","148","4","0"
